LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
6,7,13,0,4,8,4,0.14,4,2.0,3,0.9376769427127812,28,1,0,28,1,87.89479244614579,7.253826669282661,4191.985212781894,0.1950141554170225,105,0.15005662166809,232.88473404343858,586.3496320298719,0.25,2,4,26,0.1050141554170225,48,57,36,10,40,12.656549216037567,28,Y
16,15,24,0,11,25,8,0.1717923415392874,12,2.0,8,1.0,55,1,0,48,2,143.56138255317583,8.602917516975106,10403.429680802335,0.4069344630732067,195,0.1182076584607126,577.9671468061129,1218.70549155054,0.1217923415392874,6,12,49,0.11,88,107,62,12,77,18.633424866291353,48,Y
15,34,11,0,14,56,17,0.24755551138543047,23,2.449335851030462,10,0.5831106252397353,82,9,0,69,3,61.94762706698805,23.60820574676557,34184.868758935634,0.47977795445827803,236,0.042444488614569516,1899.162424884048,1451.443643316948,0.5159992049377489,16,28,67,0.17533306831258294,109,127,49,21,100,15.801213585801271,69,Y
0,5,3,0,0,8,3,0.22262357806307317,4,2.0,2,0.8856009172541888,13,1,0,16,0,45.45688017727694,4.655662110456371,963.1004311866425,0.06771201834508378,44,0.21856009172541888,53.50492972443787,208.5270417273482,0.3116961467606702,2,4,12,0.1980476147532407,19,25,17,8,17,0.0,16,Y
24,25,9,0,16,39,14,0.22384899549143966,18,2.126935580162334,11,0.8438342189359535,78,1,0,63,0,84.68001791019421,17.69055553904374,26237.078784322985,0.49692819188459136,242,0.060769799098287926,1457.6157014405665,1487.2202450020163,0.09617316934178963,10,19,66,0.1353885936880155,111,131,52,16,105,20.96214827339752,63,Y
5,6,4,0,8,10,3,0.10579502905827537,5,2.0,3,1.0,21,1,0,33,0,91.36565525025594,11.204518239009385,11163.679986422589,0.33420497094172463,174,0.09130745641258696,620.2036545250916,998.772056313848,0.29233231112121016,2,5,20,0.07710248547086232,73,101,40,12,49,18.358110398909304,33,Y
13,10,9,0,16,17,5,0.12644885149016016,8,2.0,5,1.0,32,1,0,44,0,86.5165801468954,13.018489083387873,13188.06544917935,0.34257098021556065,177,0.07967327723524027,732.6695861931316,1038.5609574761097,0.1854900841471396,4,8,28,0.07644885149016019,75,101,43,14,75,26.450159790618308,44,Y
3,5,3,0,14,8,3,0.18648488261712864,4,2.0,2,0.6756241878125941,13,1,0,16,1,22.12252620393944,12.711892055935524,3507.059143405787,0.09632721128916842,57,0.08070302347657426,194.83793423302762,278.2298085179082,0.32437581218740585,2,4,12,0.09,23,34,13,14,35,46.50800615321069,16,Y
17,26,15,0,8,35,15,0.26424361138693253,15,2.3494826823350308,13,0.9040601897822085,72,3,0,57,1,67.1315332671362,18.59026177314227,23158.660139400756,0.4119187962043558,209,0.051918796204355834,1286.5950528577062,1246.1943317996468,0.2004781418961965,10,17,59,0.1865684265695092,86,122,44,18,85,10.50059927730522,58,Y
17,32,12,0,14,52,16,0.2590021126953127,21,2.531627933919267,9,0.5950105634765636,86,6,0,64,0,104.75439932675815,16.62853731972652,27437.78542816766,0.5543382629557296,267,0.06266807513020847,1524.320375091208,1668.26131796784,0.3990021126953127,15,26,71,0.17433826295572966,124,142,59,15,97,15.943066883788873,64,Y
16,32,13,0,7,54,16,0.26614381770563156,22,2.4006966753967554,10,0.6307190885281577,90,6,0,64,0,116.24540268836114,15.064503922466695,25696.085454797798,0.5710022413131403,273,0.06742921180375436,1427.5574139063983,1715.5346439994769,0.4061438177056315,15,27,75,0.19100224131314025,128,145,62,14,89,9.408406799347148,64,Y
17,32,13,0,9,55,16,0.26411016230697343,23,2.383008539237239,10,0.6205508115348672,87,7,0,64,0,112.73176780650617,14.83843295776779,24215.979878421826,0.5485875323038583,262,0.06803672076899114,1345.3287628632638,1648.0005644501803,0.47675149385430104,16,27,73,0.18625704538293802,122,139,62,15,92,11.269201489119308,64,Y
7,8,14,0,6,11,4,0.16559710176658107,5,2.0,4,0.9384318805676082,30,1,0,29,2,88.54132374827324,7.754197167448863,4295.65174380603,0.20388019175595498,108,0.13694009587797748,238.64898576700168,606.5360003056096,0.22425410765518466,2,5,27,0.10626859882227928,48,60,35,10,43,18.065331795271415,29,Y
16,15,23,0,11,25,8,0.189669690135902,12,2.0408275805738083,8,0.9731397496224945,56,1,0,44,1,118.35990970432182,9.499266735330378,10605.370982149809,0.37214882003020044,181,0.10677676995469934,589.1882685183209,1114.4228668205935,0.16975317055870826,6,12,49,0.11644646009060133,80,101,56,13,72,19.961321239456392,44,Y
6,6,4,0,6,10,3,0.12157368967662605,5,2.0,3,0.8651644395210873,20,1,0,29,0,72.27117053248195,10.64788304368806,7918.153447348248,0.2537052412934959,133,0.0946065775808435,439.8951040921429,755.5053265669017,0.28685262064674794,2,5,19,0.08539342241915651,59,73,36,13,43,18.24337863324172,29,Y
16,29,9,0,12,47,15,0.26037200775820313,19,2.424901660513984,10,0.6742887643122656,71,10,0,59,0,73.62516088094382,17.85888397672539,23491.641715072605,0.44155359069015626,212,0.06,1305.091313370614,1315.1394349998368,0.6675057148214063,14,23,57,0.17844640930984376,93,118,52,20,90,16.963564589881955,59,Y
15,32,13,0,4,55,16,0.27,23,2.347664479013006,10,0.6479218259984699,90,7,0,63,0,117.18078981912035,14.59511040727619,24553.21403142395,0.5644136949885239,269,0.06896091299923494,1364.0639613907197,1693.0635323476608,0.4515634800306027,15,27,75,0.19896091299923493,125,143,62,14,85,6.90142252175206,63,Y
22,25,11,0,13,36,14,0.2359001737485932,16,2.1672406254949355,12,0.904520486496061,76,1,0,60,1,76.51190516494398,18.26620312747468,25429.363183614398,0.4645597220022509,230,0.05681996525028136,1412.7440146568274,1394.5596387915753,0.07,9,18,63,0.15226024324803047,102,128,48,17,97,16.76942043898225,60,Y
0,6,1,0,0,11,3,0.3801906535850182,5,2.0,2,0.5550259622638384,14,1,0,9,0,32.69045879848625,5.769150581130263,1143.171846758148,0.06550259622638384,44,0.1733968845283394,63.51226367993904,190.67448712141567,0.2775129811319192,2,5,12,0.3357885766039111,16,27,11,7,11,2.751298113191919,9,Y
16,31,9,0,15,50,16,0.26316194512374175,20,2.522793516254194,9,0.6003684288695476,69,12,0,60,0,72.01580154667575,17.725149825230705,22624.952829517297,0.42772064837458057,204,0.06,1256.9414439701343,1276.394263884868,0.7963238902474835,15,25,55,0.1763238902474835,90,114,53,21,94,19.726217563989014,60,Y
20,31,11,0,20,53,16,0.2528132336587877,21,2.484680897070911,9,0.5640661682939384,78,9,0,65,1,94.0918355369997,16.024610465827294,23180.87243153163,0.48833724618020097,233,0.06427107788626256,1287.8236304011155,1469.5090918088454,0.6047833518670729,16,26,63,0.15989754520383795,107,126,59,18,106,21.605891202209264,65,Y
13,10,10,0,15,17,5,0.1309191140446504,8,2.0,5,1.0,33,1,0,43,0,78.97507040011965,13.12009220536099,13003.867601312553,0.3290992617038754,172,0.07727940936310028,722.4372911676242,998.4362970026139,0.18726103361457452,4,8,29,0.07727940936310028,72,99,41,14,73,26.814063000134368,43,Y
9,8,8,0,8,14,4,0.14278538833487314,7,2.0,3,0.7848173541859141,26,1,0,32,0,65.9937912664259,10.69180361891337,6679.10379396278,0.21899543668822383,112,0.09557077666974625,371.0578338096914,655.5422917660871,0.2305022816558881,3,7,23,0.09278538833487313,53,59,38,15,52,20.930616387118903,32,Y
1,3,4,0,3,4,2,0.21944382955750474,2,2.0,2,1.0,14,1,0,9,0,39.27235299773476,8.333384408030454,2711.4962284920502,0.11062569174780716,75,0.12034760652655953,150.6408629599443,326.07220563853383,0.4982619673672023,1,2,14,0.1397914360840643,31,44,13,7,14,24.89349336026216,9,Y
19,31,9,0,21,51,16,0.254677580922673,20,2.5510747302577568,8,0.5636028506649164,68,12,0,62,1,72.35800423611886,17.59505624081432,22398.530602083374,0.4248925269742243,203,0.06,1244.3619599813499,1272.9750651118372,0.779355161845346,15,25,54,0.15935516184534607,90,113,55,21,104,24.709367471416705,63,Y
1,5,3,0,6,8,3,0.1783482200629756,4,2.0,2,0.862254368960903,13,1,0,17,0,37.22733527764631,7.930426536481232,1948.2147415419606,0.07834822006297558,49,0.16738834952768317,108.23387701123053,235.3287838152899,0.33,2,4,12,0.12495533981107326,21,28,16,10,26,20.198518442369416,17,Y
14,21,14,0,6,25,13,0.2389049065340978,11,2.2255887349634884,13,1.0,62,1,0,57,0,59.339968589814724,20.981139887053107,24808.763103907062,0.39667353137175615,200,0.0477789218952927,1378.2683823793866,1197.766838256564,0.08332646862824382,7,12,51,0.17556814084821967,83,117,42,21,79,9.639873348964091,57,Y
23,25,9,0,16,40,14,0.22599326836668415,18,2.13637038081341,11,0.8348282728599266,78,1,0,63,0,86.4348908312943,17.529306218825354,26168.248482736788,0.5007878830600314,244,0.06119865367333683,1453.7916051948555,1499.014174670436,0.11075422489345216,10,20,66,0.1383905757133578,112,132,53,16,104,20.26139989776762,63,Y
4,4,7,0,2,5,2,0.11350460685614512,2,2.0,2,1.0,15,1,0,22,1,66.18193416754487,6.821100277175283,2901.9614091744515,0.14700921371229023,81,0.15012845514210885,161.21637696256477,436.1293527400369,0.415596207149093,1,2,14,0.08350460685614512,38,43,29,10,30,9.28919295112814,22,Y
14,34,12,0,8,58,17,0.24771638815650077,25,2.3208471562566215,10,0.6082872911173756,83,10,0,70,3,57.8472742597813,24.602210026365974,35013.414840027624,0.4705709029608748,231,0.04,1945.1925862631392,1423.0615848575621,0.5754143799436199,16,29,67,0.18600367927387634,106,124,48,22,94,10.863039401763254,70,Y
18,26,14,0,12,38,15,0.26030391203937736,15,2.390192908926434,12,0.8383985339896224,71,4,0,59,1,68.07706111054944,18.39196357264866,22971.482396932177,0.41323202932020753,207,0.053232029320207555,1276.1955598132763,1249.585099704776,0.2897779937741135,11,19,58,0.17737579475854715,87,120,46,19,91,14.210482829586335,59,Y
20,25,13,0,10,34,14,0.24593953108716832,15,2.203382311913806,13,0.9326306870440713,75,1,0,59,1,73.34348398888969,18.446911559569028,24841.362040036987,0.4484967502605307,224,0.05481209378256634,1380.0779537485719,1349.420680325874,0.07,9,17,62,0.16631534352203564,97,127,46,17,90,13.327928743318704,59,Y
15,13,19,0,12,21,7,0.16218113753371066,10,2.0,7,1.0,47,1,0,43,1,106.13134813761667,10.57223729100258,11167.525920890657,0.3551509479447589,177,0.09812075835580711,620.4188878483242,1069.114521774131,0.15078867287733755,5,10,42,0.09812075835580711,77,100,51,13,73,22.47385207240317,43,Y
15,12,18,0,13,21,6,0.15818222385724234,10,2.0,6,1.0,45,1,0,43,1,102.6576251239912,10.898148755634747,11402.42344321763,0.3518185198810353,177,0.09545481590482824,633.4686761458657,1060.0736444372487,0.15545407216655058,5,10,40,0.09545481590482824,76,100,50,13,73,23.029034587819517,43,Y
24,25,9,0,18,38,14,0.2205643583455808,18,2.123826779466729,11,0.8498415497795458,76,1,0,63,1,81.28789026974584,17.962787070459786,26237.774831750517,0.48802474579046723,238,0.06,1457.654650168546,1460.434916640644,0.0891881837497468,10,19,64,0.13,109,129,52,17,107,22.533501060970124,63,Y
13,34,11,0,8,57,17,0.24549367539305333,25,2.2983586614320544,10,0.6246455549725767,82,9,0,70,3,57.19763792327855,24.663451333321134,34671.755036405906,0.4654936753930533,229,0.04,1926.2114117740534,1407.852157599806,0.5438523368251078,16,28,67,0.18624472949421111,105,123,47,22,93,10.711315874296119,70,Y
16,31,12,0,10,52,16,0.23992870816698544,22,2.3578386362068193,9,0.602446531125239,78,10,0,67,2,57.36054426043659,24.882566505988525,35507.71251740214,0.4725178229582536,230,0.04,1972.6538928261677,1426.7159536926422,0.6279812198728484,14,26,63,0.1723752392922245,105,124,49,23,94,13.362884678397677,67,Y
20,25,13,0,10,34,14,0.24513757470538072,15,2.2004952689393704,13,0.9303852091750661,75,1,0,59,1,73.59658142298184,18.432476344696852,24888.332304535736,0.44977988047139084,225,0.05497248505892385,1382.6873594236322,1353.0264366096671,0.07,9,17,62,0.16519260458753304,97,127,46,17,91,13.602839390995486,59,Y
2,4,3,0,11,6,2,0.19902634929450308,3,2.0,2,0.769289842239534,13,1,0,13,1,25.766424393573594,11.482065172020873,3133.4811494175046,0.09601756619633539,61,0.09203513239267079,174.0841199000335,278.2566434732746,0.3811493126688509,1,3,12,0.10504391549083848,24,36,12,11,28,41.35245633338576,13,Y
15,33,11,0,15,56,17,0.24715159505622533,23,2.4723590817951564,10,0.5786675456184786,82,8,0,69,2,62.601567603971205,23.457544955972047,34071.91355747341,0.4813936197750987,237,0.042848404943774676,1892.8871807935168,1456.310431167541,0.5087287110120559,16,28,66,0.17290957033735194,109,127,49,21,101,16.738299469557248,69,Y
15,24,16,0,3,30,14,0.26483582737036543,13,2.2793027852671854,14,1.0,72,1,0,56,0,64.68544269934819,19.22895052197388,23660.77345535603,0.407786783158728,209,0.049631130526454674,1314.4912825825863,1234.0201177942972,0.07221321684127198,8,15,59,0.1959424357910014,85,123,41,18,76,5.837289029188558,56,Y
18,28,13,0,9,45,15,0.24657386003879384,19,2.3963740632234174,9,0.6226695033785927,79,8,0,61,0,96.3064278032939,18.803714719076012,29695.321011429878,0.5409564333979897,257,0.05828693001939691,1649.7394209322101,1623.812169494163,0.5739829797284433,13,22,66,0.16876514671839177,119,138,60,19,89,12.552545532283562,61,Y
7,7,10,0,5,10,4,0.14,5,2.0,3,0.8743302441927846,25,1,0,28,0,74.5438422660713,8.56890413055779,4805.890737478886,0.18994641953542277,102,0.1297856781416911,266.99059652660475,570.371060795188,0.25,2,5,23,0.09994641953542277,47,54,34,12,42,15.681987537352606,28,Y
1,4,3,0,0,7,2,0.16639648741250077,3,2.0,2,1.0,12,1,0,18,0,49.41594731118751,4.56619965354997,1048.599264356608,0.07257393756249947,47,0.22536691238750098,58.25373362258656,225.5579225285361,0.3387513877124982,1,3,11,0.14588169990000086,21,25,19,8,20,0.4679418488624032,18,Y
1,4,3,0,0,6,2,0.15049474750343722,3,2.0,2,1.0,11,1,0,18,0,49.17742121255156,5.211355958431977,1408.7282397543001,0.08393232321183057,52,0.20492181821870498,78.26039410531837,255.7326098445491,0.37736989892022393,1,3,10,0.12770828286107108,24,27,20,8,21,2.532896359910798,18,Y
23,23,8,0,18,34,13,0.21174392973699885,16,2.0999092474563317,11,0.8728427759646684,72,1,0,62,0,77.43498914955143,18.930365421385467,26660.551933808605,0.4771572240353315,233,0.05816531771933307,1481.142584473017,1427.4721356844166,0.0755040468420008,9,17,60,0.12633063543866616,106,126,51,18,105,22.530978646573043,62,Y
1,4,3,0,0,7,2,0.15323066765331195,3,2.0,2,1.0,11,1,0,18,0,49.21846001479968,5.100355769494201,1346.7674652743513,0.08197809453334863,51,0.2084394298399725,74.81821571104027,250.54100593729396,0.37072552141338533,1,3,11,0.1308350487466422,23,27,20,8,21,2.1776175861627793,18,Y
0,6,1,0,0,11,3,0.3666741794190187,5,2.0,2,0.5724474360456115,13,1,0,11,0,34.47145605648005,5.30075828174604,952.4532128255508,0.06144894872091223,41,0.18724474360456114,52.91620117976575,180.625066551664,0.26159158976729785,2,5,12,0.3295720768608431,15,25,12,8,12,0.0,11,Y
15,12,16,0,13,20,6,0.1506328343833462,10,2.0,6,1.0,42,1,0,43,1,96.0997221343334,11.513423997757283,11845.877097377448,0.34552736198612183,175,0.09042188958889749,658.1048504623468,1043.0057330683487,0.1642616932194294,5,10,37,0.09042188958889749,75,100,47,13,73,24.077141493112098,43,Y
5,7,15,0,2,8,4,0.14373088193124384,4,2.0,3,0.9928252270553004,29,1,0,27,1,100.03844637904251,5.952681731596407,3550.1457544483064,0.1979910635754841,108,0.170143495458894,197.22707404990854,595.9298293139261,0.25,2,4,27,0.11358738647234981,48,59,36,8,37,9.541096395790614,27,Y
8,8,16,0,3,11,4,0.15515889456977,5,2.0,4,1.0,33,1,0,31,2,103.4554231311632,6.437505178947754,4294.366589714857,0.222738341854655,118,0.15484110543023,238.57637804113452,665.9571611642956,0.21210276357557503,2,5,30,0.11,52,65,40,9,44,10.763860961738555,31,Y
2,5,3,0,10,8,3,0.18344271094811757,4,2.0,2,0.7781952693560601,13,1,0,16,1,29.756264394585582,10.072659953683438,2547.005916708895,0.08344271094811757,52,0.12917966788911822,141.50090249120774,245.4642734312799,0.33,2,4,12,0.10967186715564728,21,30,14,12,30,32.524639138970464,16,Y
12,19,12,0,12,32,10,0.23424294229930764,14,2.2894154538249127,8,0.8095950961678207,50,4,0,44,0,86.14662098723906,12.974197323152945,14395.699039375691,0.37331337307301027,183,0.07761619615328717,799.7610577430939,1112.669417835958,0.42848588459861525,9,16,42,0.14616196153287175,83,100,50,15,70,21.711525542793446,44,Y
15,31,10,0,9,51,16,0.27,20,2.459601617521292,10,0.634752750879848,75,11,0,60,0,83.79059985585458,16.972128466187435,23270.407839581432,0.46564563159885997,222,0.062376375439924,1292.7995113862974,1388.9171579455294,0.7149449824030402,15,25,61,0.192376375439924,99,123,55,19,85,13.374022942554712,60,Y
13,12,19,0,9,19,6,0.15825730788894876,9,2.0,6,1.0,45,1,0,40,1,115.81557255240484,9.375476632304851,10129.118530021282,0.3618464904583558,179,0.1072821634861186,562.7293143708459,1082.107485727603,0.18435673027762808,4,9,41,0.10184649045835578,78,101,52,12,63,18.44811535057372,40,Y
0,6,2,0,0,10,3,0.3154098794745718,5,2.0,2,0.6838915663596266,13,1,0,12,0,38.380916147895704,5.071183373299169,956.2423132562274,0.06367783132719253,42,0.19838915663596265,53.1257161447561,190.5547385626427,0.27942265061754024,2,5,12,0.2827655421289568,17,25,13,8,14,0.0,12,Y
18,35,16,0,10,51,20,0.2830924752465779,23,2.236461166118716,16,0.7534007260685041,88,6,0,73,2,66.07559478524719,25.428204598433858,43461.806309897125,0.5619235423516051,266,0.04,2414.5467556739086,1692.6790936336188,0.3687990319086613,14,25,69,0.2010308250821926,116,150,55,24,102,12.398673025237615,73,Y
19,30,12,0,9,49,15,0.2516764855380447,21,2.249376536367397,11,0.7269587607402122,87,4,0,63,0,107.45403576433581,15.597928287539037,25343.82748482298,0.5470176739684804,263,0.06633529710760895,1407.988155691451,1640.2770057563537,0.2854001016587042,13,24,73,0.17434707975326263,122,140,59,15,93,11.86812452616698,63,Y
21,26,11,0,24,37,13,0.22392675947775723,13,2.6764056200515918,7,0.5428619747259806,66,8,0,61,0,64.16637115464277,23.5599551166665,34930.526176171945,0.4939267594777572,237,0.04464225315925242,1940.5889741065992,1487.9809991359157,0.6210986078336413,11,19,54,0.12464225315925241,108,128,54,23,107,27.7793742729855,61,Y
1,3,4,0,2,4,2,0.2154855114972796,2,2.0,2,1.0,13,1,0,9,0,39.799780255678364,7.995161203686175,2548.4029724305183,0.10638840919782366,72,0.1299318747059849,141.57981400814526,314.62165244086424,0.48465073909075057,1,2,13,0.1409028977005441,30,42,13,7,14,22.742755748639794,9,Y
21,30,9,0,28,50,15,0.24164697504410762,19,2.583530249558924,8,0.5444683261909058,67,11,0,63,2,76.64251804888929,16.681564431563014,21116.88374096636,0.42,201,0.06329395008821524,1173.1594561509332,1265.6271317116264,0.71541352407374,15,25,53,0.1365879001764305,90,111,56,20,115,30.716250605001207,64,Y
18,29,9,0,13,46,15,0.2539609967514132,19,2.374895774661023,10,0.7037794149434993,72,9,0,60,0,74.88043683607329,17.87811700974576,23947.23251905692,0.4492468038983041,216,0.06,1330.4019848254206,1339.1037941432176,0.5726227519209155,13,23,58,0.17075319610169584,96,120,52,19,92,17.798278222966,60,Y
23,29,9,0,29,49,15,0.23626962979200292,19,2.5086059299040713,8,0.5671466637439475,68,9,0,65,2,74.55032881923076,17.48377629134391,22818.894290578886,0.43305629572798976,208,0.06,1267.7150972955167,1304.175318384467,0.6231674129280991,14,24,55,0.13,93,114,56,21,120,31.257779349457618,66,Y
15,24,16,0,3,30,14,0.26429148018233306,13,2.2781752089491185,14,1.0,71,1,0,56,0,64.57322941472951,19.265732839108065,23684.872288599352,0.40755349150671416,209,0.04959224858445237,1315.8301044915518,1233.259081543486,0.07244650849328584,8,15,59,0.195514734428976,85,123,41,18,76,5.917113656119303,56,Y
4,4,8,0,2,5,2,0.11636428227247034,2,2.0,2,1.0,17,1,0,23,1,69.9431222588666,6.728160826144714,2976.006269810506,0.15272856454494066,84,0.15227321170435276,165.33002004894857,454.03949987248166,0.3977232357970605,1,2,16,0.08636428227247034,39,45,29,10,31,9.331373163518936,23,Y
20,31,10,0,22,53,16,0.24967306914473153,21,2.5129423776974162,8,0.5483653457236577,75,10,0,65,2,88.91056408880702,16.35432773980319,22893.1475308807,0.47158970210523476,225,0.06322435638157718,1271.839146303065,1419.894492486758,0.640371883026376,16,26,61,0.15257049467104022,102,122,59,19,110,24.47914173257065,66,Y
13,9,7,0,16,16,5,0.12066351315711424,8,2.0,5,1.0,28,1,0,43,0,71.24184061307088,13.907984852093685,13598.219902969808,0.32232229604989987,170,0.07099526973567137,755.4565875524163,980.4183072289982,0.19850709539649294,4,8,25,0.07066351315711425,71,99,38,14,74,28.136585914701197,43,Y
17,23,14,0,18,20,16,0.23246045775715102,9,2.053669763587079,16,1.0,57,1,0,68,0,57.91391011788399,27.681325628704027,43588.75167185129,0.530525568429266,243,0.04,2421.599293139123,1588.384537752722,0.08608837524693529,5,10,42,0.15342790242109347,102,140,57,32,105,21.067586372766307,68,Y
20,29,10,0,27,49,15,0.24226495775197937,19,2.5773504224802064,8,0.5611538593034433,67,10,0,62,2,78.02803527993777,16.42324765967262,20782.95554880244,0.42,202,0.06452991550395876,1154.608233243331,1265.089486755778,0.7024358872084331,15,24,54,0.13905983100791752,91,111,56,20,112,29.735512047608722,63,Y
0,4,2,0,1,6,2,0.28386889772629903,3,2.0,2,0.822586395204725,14,1,0,9,0,36.3881439817293,7.321001092187404,2082.506961101036,0.0922586395204725,62,0.141289632575433,115.69725052072957,270.9265633777052,0.4112931976023625,1,3,13,0.21806198610992103,25,37,12,7,12,16.129319760236246,9,Y
16,31,9,0,14,50,16,0.2647690071298503,20,2.517436642900499,9,0.6073323642293511,69,12,0,60,0,71.95098337909603,17.749791442657703,22667.840493274314,0.4282563357099501,205,0.06,1259.3241812378578,1277.0419098733298,0.7995380142597006,15,25,55,0.1795380142597005,90,115,53,21,92,18.78233647906795,60,Y
3,4,4,0,4,6,2,0.19527501904819727,3,2.0,2,0.9227344345256165,16,1,0,15,0,41.77609148802658,9.215374333313095,3726.946762966585,0.13163435833282738,81,0.11072813214307398,207.0531031522442,390.5482082139231,0.4227344345256165,1,3,15,0.1245468869051233,35,45,19,9,24,23.955369554786337,15,Y
16,33,11,0,17,54,17,0.24613264653699463,22,2.530439147391306,9,0.5674591119069409,81,8,0,69,2,64.2512452566057,23.077477158298993,33786.96460407055,0.48546941385202147,238,0.043867353463005375,1877.0567965987486,1468.5877418757518,0.4903876376659033,16,27,65,0.16679587922196776,110,128,49,20,104,19.102260034172467,69,Y
16,25,16,0,3,33,15,0.27,14,2.2925308004505305,14,0.9778554960578572,75,1,0,56,0,69.33740963862715,18.585161747513183,23515.887859906932,0.4207559019147551,215,0.05126540022526531,1306.4416112280753,1272.8636170296054,0.09151180382951024,9,16,62,0.2,88,126,42,17,76,5.1306160090106125,56,Y
15,22,15,0,5,28,14,0.25074706781956096,12,2.250118926197662,14,1.0,66,1,0,56,0,61.781145551946636,20.180948131621093,24284.49793576966,0.4017487433512404,204,0.04862479055854007,1349.1425866977897,1214.3230256023048,0.0782512566487596,7,14,54,0.18487269614394075,84,120,41,20,78,7.903304983317241,56,Y
16,23,9,0,28,31,13,0.20248270138447155,11,2.5798616110757724,8,0.6705331755251293,57,4,0,64,0,61.461635769335864,23.365050950429453,31239.130309360906,0.45542938383195863,220,0.04658933648949742,1735.510938816522,1372.9802555185531,0.2947334122374354,10,16,45,0.11635734595798966,101,118,50,24,110,30.696967769892,64,Y
3,5,4,0,13,8,3,0.18659579436278234,4,2.0,2,0.7074462620093944,15,1,0,17,2,29.681988401121135,12.121925227458725,3454.150136705861,0.10588629297368246,62,0.08794314648684123,191.89889648365894,307.05964606278604,0.31524844223872345,2,4,14,0.09226947042481178,25,36,15,13,36,44.15970712815084,17,Y
16,14,23,0,11,23,7,0.17548161709671375,11,2.0,7,1.0,53,1,0,43,1,117.6850313846787,9.488248206617827,10386.251317866667,0.36623468091392813,180,0.1069877447311425,577.0149895410574,1099.184689319487,0.13527144672050062,5,11,48,0.1069877447311425,79,100,55,13,73,20.62730215973957,43,Y
20,31,12,0,30,45,17,0.2522660646619019,16,2.785551302103355,10,0.5613303233095095,77,5,0,67,0,74.89143175039031,21.550496009037918,35281.677751125586,0.535758735789994,259,0.048773393533809814,1960.0966884159327,1618.0009335168638,0.33829538014953353,14,23,62,0.14103945819571173,118,141,54,20,119,31.241089188078107,67,Y
13,13,6,0,20,12,9,0.153214746494364,6,2.028373579048667,9,0.9638881721198782,36,1,0,61,0,48.40451426120455,25.667724736870987,28786.76758643413,0.38611182788012177,183,0.04515883255430311,1599.267482741819,1153.9847721193314,0.11452350233709067,3,6,29,0.10031766510860622,83,100,48,31,96,24.73557788204562,61,Y
1,5,1,0,0,9,3,0.29799521381025373,4,2.0,2,0.6700079769829105,11,1,0,13,0,37.53686308089639,6.065428876678136,1494.7975630394349,0.08040095723794925,50,0.16639936184136717,83.04482006249772,234.4820299144573,0.33500398849145524,2,4,10,0.2613953733499119,21,29,15,9,16,3.0907450215493126,13,Y
12,12,7,0,20,8,8,0.14462222398390273,3,2.091388899899392,7,0.9232333240845106,29,2,0,60,0,40.28966707625739,27.904988836478893,31051.606815707095,0.37376111397384193,175,0.04,1725.0928039590606,1117.7529253704695,0.25794445985914893,2,4,22,0.09548333399396353,79,96,48,34,93,25.127466608531208,60,Y
9,8,12,0,5,12,4,0.15110401623198927,6,2.0,4,0.8888002028998656,28,1,0,30,1,79.37017336029396,8.618284299106453,5183.078870026941,0.2077600405799731,109,0.12331204869596774,287.94826878333254,620.8188395891808,0.2222399594200269,3,6,26,0.10110401623198925,50,59,37,12,46,15.78483947008965,30,Y
2,3,3,0,2,4,2,0.15644193059727923,2,2.0,2,1.0,10,1,0,14,0,43.914052540650545,7.7726808695919525,2624.286385971046,0.11529650578356006,71,0.13059301156712014,145.79267357819037,338.6577223527381,0.5,1,2,10,0.10292445951507956,32,39,19,9,20,16.573259298355936,14,Y
11,13,8,0,16,10,9,0.16385932072606324,4,2.070137164361131,9,1.0,35,1,0,59,0,43.869857115387035,26.052077328081726,28131.111593613547,0.3645111374540271,175,0.04241852290900452,1562.8430006742474,1092.8477488979454,0.1154888625459729,2,5,27,0.11660375199904968,76,98,45,31,88,20.644772467813727,59,Y
3,5,3,0,5,8,3,0.10372411071223597,4,2.0,3,0.9767243080485252,19,1,0,29,0,95.45331121248354,10.161482016908431,9765.807989899673,0.32510355715105616,169,0.099068972321941,542.5435703216091,965.2244922142615,0.3225517785755281,2,4,18,0.08093102767805899,72,97,40,11,39,14.97244328801724,29,Y
