LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
2,16,0,13,0,30,8,0.5445724102006617,15,2.022135237538181,1,0.1529289455285936,31,1,0.0,2,0,81.18150428835055,11.58222382373155,10249.888140260276,0.29993852839173585,162,0.0873169409044629,569.4385247170477,906.8909531129198,0.11939070683437986,7,15,25,0.44853552723570317,71,90,35,11,19,83.41973788046195,15,Y
10,9,2,0,3,13,5,0.5374790493115642,5,2.5024735151674493,3,0.67,18,2,0.29998418815967115,11,0,37.87066251610978,10.179911453694158,3823.420572980796,0.12500079059201644,76,0.09750118588802466,212.40947662808512,378.44015283151117,0.45749327996786027,4,6,15,0.23999051289580267,34,42,19,11,27,10.29662782896186,12,Y
23,10,3,2,13,17,5,0.18716978979058746,8,2.046179230481029,4,0.8950472034522071,23,1,0.05667451013580816,29,1,45.88226376878293,18.598867972971178,15849.372243652158,0.28419811186191174,148,0.05209905593095586,880.5205635886794,852.6596886844839,0.26679244744764685,4,8,20,0.08308961524051443,62,85,33,19,69,35.07511665357561,31,Y
20,19,0,8,36,34,10,0.1542723994783001,16,2.1279610857888143,1,0.1081556568447429,39,4,0.4155330294657713,62,2,35.1338366555405,30.352428056323042,32373.313574364438,0.35101945710559285,198,0.03,1798.520187766299,1066.4829454377823,0.4765524865713642,9,17,31,0.08019457105592863,90,108,24,16,128,40.747942377597724,70,Y
26,7,5,1,9,12,4,0.09666815326266094,5,2.0676960813590624,3,0.9753832431421592,20,1,0.0,39,1,49.89222532813615,30.015090582814196,44562.063396857135,0.4984625676433806,248,0.03205139640482007,2475.671826827394,1489.3073656719341,0.2889720719035986,3,6,18,0.04820558561928029,115,133,41,21,77,17.17559007906827,40,Y
13,4,6,1,15,7,2,0.13427936838009003,3,2.0,2,0.73292694781901,19,1,0.0,19,0,45.550766842183585,9.203637689248929,3651.924825385998,0.13237249117345334,80,0.11237249117345334,202.88807172222025,404.6365620728063,0.3624169125128233,1,3,18,0.05427936838009,32,47,20,11,50,45.30076164354183,20,Y
26,33,18,1,6,32,24,0.2070760265721524,16,2.0040204634632905,24,0.9901315896810143,73,7,0.29036549667848094,115,0,88.00018823097692,28.888772192202573,73024.80402774864,0.8454824501772142,370,0.030365496678480947,4056.9302034584425,2531.5551715079564,0.3214619867139238,8,16,50,0.16634503321519054,145,225,81,32,151,6.60504282087072,116,Y
16,4,8,1,25,6,2,0.07167598329340005,3,2.0,1,0.5897486193313002,16,1,0.0,38,1,68.65904331045533,34.43304670519491,62462.75789641304,0.6557820918862998,328,0.029441338902199986,3470.1536789127636,1968.2048507197683,0.41025138066869987,1,3,15,0.035837991646700026,156,171,47,17,82,39.6045522971575,39,Y
13,5,2,3,29,9,3,0.24740635466949534,4,2.0,2,0.8136024260233365,11,1,0.0,10,2,26.050780121725104,8.679019643230795,1940.8574313198535,0.07435158866737385,48,0.11870317733474767,107.82526875969572,224.0704068079818,0.29518729066100935,2,4,10,0.06610953200424302,22,26,13,10,57,71.0516290366977,13,Y
32,31,10,1,1,35,20,0.22722795033711876,15,2.3124232074569346,14,0.6870019762000766,71,4,0.1808830605313256,89,1,54.166115693620526,32.37519633113589,56507.1013414529,0.5840862224514483,271,0.03,3139.281704687028,1748.2535346052755,0.21956888774275857,10,17,53,0.16919920951996933,116,154,56,31,126,3.6885234351409952,90,Y
31,21,7,8,26,40,11,0.2144894476660998,20,2.044894476660998,5,0.4881603051618482,49,6,0.5595949710051019,45,3,62.401946097513616,21.428405480562073,28436.931667623354,0.44571306683134926,225,0.05,1579.831555375881,1330.7204155810325,0.599594971005102,10,20,39,0.1022447238330499,100,124,42,17,112,43.061180958262476,53,Y
23,19,6,4,33,27,10,0.16653956313527613,10,2.470171602116696,4,0.44532888347480276,43,5,0.34989514576126235,51,0,60.413927178037675,46.10222136267345,120696.94729792477,0.8843946601697633,420,0.024532888347480276,6705.387835267666,2652.6516637572213,0.4796186894058284,8,14,35,0.09560533983023668,196,223,53,25,118,40.16164877931624,55,Y
11,9,3,1,11,9,5,0.2753658592520676,3,2.78658540399137,3,0.6486585195505215,17,3,0.52439026932758,21,0,44.642316945282275,11.297439037357066,5687.996460069957,0.16475609730672422,92,0.09,315.9967071312154,503.8010966916901,0.619512215462064,3,5,13,0.12146341615965481,40,52,27,15,46,39.80768347169004,23,Y
17,41,5,2,9,47,22,0.21677711759185317,18,2.626395744122739,8,0.36914660771432406,77,10,0.4813254111022379,105,0,96.37221417071306,42.956051680258355,134846.56946588945,1.1517568052649065,498,0.02440762746938228,7491.477031908878,3449.106005126755,0.5069177836328556,14,24,56,0.15881525493876456,218,279,88,30,142,14.667627194828363,108,Y
16,20,1,4,22,36,10,0.22389317147745438,17,2.1180152612175065,1,0.1479389551299739,41,3,0.2961831346100782,48,2,35.347671883823615,30.46183212660743,32797.473154857,0.35599236939124673,191,0.03,1822.0818461757272,1076.6923343602296,0.362175504001325,9,18,33,0.12992369391246741,86,104,29,20,92,32.298964404271786,53,Y
3,7,1,0,0,8,4,0.2763316629485614,2,3.3394604969623267,1,0.36008991717294553,12,2,0.4403596686917821,15,3,26.93245960817336,10.260833137934382,2832.293223820509,0.09,59,0.09440359668691782,157.34609141114615,275.85919870656943,0.5802697515188366,3,4,10,0.2059640331308218,23,35,13,12,20,3.831129117618504,16,Y
3,6,1,1,0,9,3,0.16068558524415727,3,2.422379877034644,1,0.5,12,3,0.8447597540692875,20,4,33.03277074515426,9.163735566294884,2606.5373683227845,0.09465720737792137,61,0.10931441475584275,144.8039812814567,289.10884755119207,0.9223798770346437,2,4,10,0.137580780325543,23,38,14,11,26,8.984089650053203,22,Y
16,7,4,4,0,12,4,0.13727712521981086,6,2.0,4,1.0,16,1,0.0,23,0,51.05007072803836,12.09605046728437,6969.910631231146,0.197265030865331,105,0.08454215608514186,387.2206910232276,591.354073187106,0.25,3,6,14,0.08545784391485814,47,57,32,16,46,19.055793002729544,28,Y
44,5,7,1,23,7,3,0.06414643136959448,2,2.8617856210135173,2,0.6603249934709462,16,2,0.8617856210135173,51,0,167.7623102787407,9.67781090176283,15567.189932304493,0.5344714248405407,253,0.10723571242027034,864.8406873110334,1612.624051203356,0.8894284968108139,2,3,15,0.02552857515945931,122,131,70,11,122,32.426926538094676,53,Y
2,6,0,0,7,9,3,0.2813784739413812,3,2.4730577310668163,1,0.2904134033997754,11,3,0.9461154621336327,13,0,18.383901854434363,7.030263705720943,835.836434224537,0.04215538151465469,32,0.1459272991653004,46.43962228623695,121.9526207346184,0.9730577310668164,2,4,9,0.16299501007737227,9,22,5,7,25,34.79997019299449,14,Y
8,9,1,4,5,14,5,0.24586114274434318,6,2.1866546581398767,2,0.5782777145113136,16,2,0.18665465813987647,18,1,36.462118884415226,13.808782707721422,6932.369830898954,0.16626690683720247,93,0.07,385.1297832114329,502.6126317726218,0.3694589812095209,4,7,13,0.13746618632559507,42,50,25,16,37,34.974824930995,22,Y
30,66,11,3,49,98,34,0.2383404261485157,37,2.6002606428453032,16,0.4928829757945504,120,26,0.7208723438168363,142,0,117.12979251704327,36.924319162193086,159650.3698111683,1.4372925532685643,612,0.03,8869.468322842682,4323.336213016298,0.7262872372797073,30,50,88,0.14729255326856447,275,337,106,28,229,25.631170386955684,145,Y
38,54,2,2,28,92,27,0.25439995432390156,38,2.431200091352197,5,0.28444022381288225,99,6,0.3697203973820563,104,0,118.89490975485113,27.899041525581687,91899.78272986803,1.1015199634591213,484,0.036439995432390154,5105.542496102511,3300.4127255311296,0.3890403836792268,26,46,73,0.1521999771619508,208,275,88,23,177,20.926912952178014,106,Y
11,3,2,2,0,5,2,0.1345240502658858,2,2.0,1,0.7043670855490483,9,1,0.0,15,0,56.38314940550396,6.332698733687848,2259.7102860075474,0.11591265828901903,69,0.16,125.53114690187468,356.93942173510425,0.43051519091332363,1,2,8,0.07817468342196193,32,37,25,9,31,15.308102460136746,18,Y
8,3,2,0,3,4,2,0.10330022623584484,2,2.0043156804622586,2,0.9890838670660517,12,1,0.0,20,1,51.74775894602863,14.715342255339552,11188.157455526838,0.2494922728867931,137,0.06974613644339656,621.5616240317629,760.7164102545586,0.4908609119622758,1,2,12,0.06253863556603448,66,70,31,14,33,13.32635809184869,20,Y
11,10,1,2,13,12,5,0.34876948052676193,3,3.4219237013169046,2,0.38309188310450476,15,5,1.0,13,0,41.10383993533216,11.747682954497032,5649.842897072231,0.1584384740263381,90,0.08843847402633809,313.8769660711122,481.5624785728223,1.0,4,8,11,0.13594626623704287,39,50,25,15,41,52.16895957741639,16,Y
18,11,4,4,36,21,6,0.2355624994037342,9,2.1221319415956192,4,0.7630763897501617,24,3,0.6079861144236988,21,2,43.02499282824579,14.579506976179033,8445.215826726044,0.19988194398068215,105,0.06852083313457807,469.17620140763813,593.9990818537992,0.6665069475582769,5,10,20,0.0713611108461041,45,59,30,19,81,65.89895145772445,25,Y
15,28,2,7,27,49,14,0.23248163361011664,22,2.195892394191015,7,0.543019662655041,59,6,0.3294619709550757,55,0,86.41823251622128,22.031137638585285,41338.88297021379,0.6290708730292182,295,0.046589239419101515,2296.6056818538086,1887.1402422644464,0.38333729502136515,13,24,47,0.17201707012472572,139,156,63,20,106,31.872089426494973,62,Y
26,5,4,0,4,8,3,0.07352247902545286,4,2.0089416775261495,3,0.996748480899582,15,1,0.0,40,1,47.182401005903024,30.60085418466354,44121.93237730831,0.4824386393253135,243,0.030270959925034834,2451.2210926505036,1442.4943493089409,0.3245808014993033,2,4,14,0.04108383970013934,114,129,39,21,72,9.9844071372157,40,Y
15,35,6,3,11,43,18,0.22334083514201153,16,2.742354754175537,7,0.3844619486646936,67,10,0.5600900217041382,82,0,71.41258423331087,48.333924259688104,134118.3643860047,0.9920396782110531,444,0.022219721619329495,7451.022652741402,2967.777657644392,0.5878703000848088,13,23,50,0.154439443238659,198,246,69,30,122,19.47883215909444,86,Y
10,4,6,1,7,7,2,0.163824764238835,3,2.0,2,0.8844626017059642,15,1,0.0,16,0,55.45907957650984,6.1231472032152565,2079.6694962060856,0.11231074796588071,67,0.16,115.5372739319581,339.56187508281437,0.36928271541997215,1,3,14,0.07768925203411929,31,35,23,9,36,33.75923039507437,17,Y
2,7,1,1,0,9,4,0.2323403787162416,3,2.9921608846019074,1,0.41797318589968213,12,3,0.6718927435987284,17,4,27.48582365720096,10.024669401529296,2759.179709426394,0.09,59,0.09671892743598728,153.2850012772783,275.08587823638027,0.7539195576990463,3,4,10,0.18281072564012715,22,36,13,12,22,5.845466869308937,19,Y
15,44,7,7,46,56,22,0.36546657631649626,12,4.617372864195848,6,0.2990144731122818,64,18,0.8069910450821196,56,2,65.69062006798885,36.722078609974176,88416.14055621937,0.8029565806631547,389,0.03,4912.006251515174,2409.0820920546635,0.8175823612147506,21,83,43,0.17783184084701995,179,210,51,21,127,49.26188431228592,64,Y
43,37,5,2,69,70,19,0.14312325745953722,35,2.062465149190744,5,0.3145473208304358,90,4,0.1953969178747551,137,2,93.00184594883827,30.634846656439276,87169.6670413859,0.9468767425404627,425,0.03,4842.763168965883,2846.407323733352,0.2343558320549094,17,35,73,0.07832868655876592,187,238,77,25,253,32.771066816113986,139,Y
20,16,1,4,10,28,8,0.32598993024478273,13,2.111988251952247,2,0.2900293701193837,29,1,0.0,22,0,37.821825143133125,23.631585461743555,20509.04490691822,0.28800755231641295,154,0.04200083914626811,1139.387161588695,876.6020611553886,0.11600251743880433,7,14,22,0.14399748256119568,72,82,30,20,59,41.58067498804266,27,Y
43,5,7,2,23,7,3,0.07071267972326001,2,2.8214553379456664,2,0.7289197384779301,16,2,0.8214553379456664,47,0,150.66595314837042,11.06939259020802,15401.535246091025,0.49357838786587327,236,0.09928732027673998,855.6376524565204,1490.2366110957564,0.8660915034592498,2,3,15,0.027141786482173344,111,124,64,12,117,34.66690161330473,49,Y
10,6,2,0,0,10,3,0.18861554490073756,5,2.0,2,0.6250114011733251,17,1,0.0,17,0,40.33324972472895,14.774176167644438,8797.666849439845,0.19652746107851876,120,0.07,488.7582279050077,595.6588703012154,0.3749885988266749,2,5,16,0.11778031137185002,53,66,19,11,29,0.0,17,Y
52,4,7,8,32,7,2,0.08381827810467266,3,2.0595456952616815,2,0.9595089272220565,17,1,0.14290966862803592,24,0,71.31258654877723,14.038655469804858,14001.387631194217,0.33047268875813096,174,0.07,777.855582539488,998.8943791811756,0.5404910727779435,1,3,16,0.02952731124186906,81,92,39,13,118,62.6264101226389,32,Y
14,6,1,2,2,11,3,0.17596648356556072,5,2.019888278551869,1,0.3588380039002101,17,1,0.04176538495892496,18,2,27.142874311511484,35.73292645066644,30517.33804072508,0.2928715203346494,165,0.031988827855186905,1695.4097285191122,884.1867391069906,0.3429273810587149,2,5,15,0.10099441392759345,78,87,21,18,39,14.480068800614207,21,Y
10,5,2,2,9,7,3,0.1951365561800109,3,2.243172190999454,2,0.67,10,3,1.0,13,1,29.57436394654615,13.747920258440633,5553.147455457115,0.13486344381998908,77,0.07243172190999454,308.51042936497083,404.947731783018,1.0,2,3,9,0.09027311236002183,33,43,20,16,35,44.371410805875925,15,Y
27,20,6,9,19,35,10,0.20778135454845273,16,2.144453386371132,6,0.7255385658948494,40,4,0.30335211137937684,38,2,65.02838619916865,21.887985939481528,29116.69359152752,0.45556270909690544,220,0.04722266931855659,1617.591032639092,1363.5654418766917,0.40167605568968845,9,17,31,0.10722266931855659,100,119,50,21,95,40.075792701800836,47,Y
37,9,5,4,31,9,6,0.15010124723256002,4,2.0,5,0.9206330574584571,26,1,0.0865821191362286,39,2,46.570249446511994,24.837924956242432,28527.23528634418,0.38721517659468574,201,0.041443035318937144,1584.8445890426672,1151.0238576311901,0.23782265999004576,2,4,22,0.05721517659468572,89,112,33,18,113,47.76253327885365,43,Y
36,22,7,11,24,40,11,0.21132418510236908,18,2.2,7,0.660747232503922,46,6,0.48960985552753344,44,2,76.30083487130686,19.673972555307106,29534.916637880327,0.5016978013543301,238,0.05,1640.82529520529,1501.169815119336,0.5279120541732034,10,20,36,0.10151099322834958,109,129,58,21,117,44.75042320091348,56,Y
10,6,4,1,9,5,4,0.1758873411847382,2,2.0,3,0.8689294352259099,15,1,0.3971835296184548,23,0,39.56669585480961,12.221550588855363,5646.844979072098,0.15411265881526182,87,0.0820563294076309,313.7133736438758,469.69101394939,0.5177468236947639,1,2,13,0.09397183529618455,37,49,25,16,44,32.355159037263874,24,Y
4,5,1,1,0,8,3,0.1500851081942388,3,2.334042568285323,1,0.5,11,3,0.6680851365706462,19,3,38.453148010012576,8.56480861297449,2550.734690385839,0.09995744590288061,63,0.11991489180576123,141.70157499818055,306.31518854938474,0.8340425682853231,2,4,9,0.12344681092565168,25,38,16,11,27,9.307404200075716,21,Y
29,10,7,4,46,14,6,0.10639874363326568,6,2.122990577249493,4,0.5758441893038537,30,2,0.10249214770791049,50,1,78.94450388794482,36.044910148557406,102502.7141059697,0.9438504711375253,446,0.03,5694.5955835951845,2841.8776571689436,0.30739560271642985,4,7,26,0.05459811544989851,214,232,62,21,130,49.10812470713755,54,Y
45,60,2,3,49,105,30,0.246027840460848,46,2.254466817106035,4,0.15104068223654185,114,3,0.08931477302610133,124,0,117.26182297013615,27.779989215452698,89420.6586583586,1.0772334085530175,476,0.03706852269738987,4967.815509927763,3233.1389471547636,0.12224625032871146,29,52,86,0.14068522697389868,211,265,86,22,224,29.06126104965173,128,Y
15,11,0,4,18,19,6,0.19414656725915522,9,2.2073283629577602,1,0.18243970177746566,22,1,0.08604127062747058,26,0,29.610328893015755,29.015735274359788,23476.790712131988,0.27554962722183207,150,0.032073283629577606,1304.2671466026866,824.3742826760815,0.24152828522042735,5,10,17,0.09932977633309922,66,83,23,20,65,45.463281933459626,30,Y
7,7,1,1,2,16,4,0.20611090405004595,7,2.008711288752193,3,0.7489598461191411,14,1,0.005200769404294415,17,0,25.3694761959604,12.862045864451918,4192.513376902444,0.11013001923510736,64,0.08013001923510736,232.91350649244296,326.06884936179716,0.253250480877684,4,8,12,0.13221032699682514,29,35,18,15,30,21.457338182876597,19,Y
10,4,7,1,9,7,2,0.18,3,2.0,2,1.0,17,1,0.0,15,0,52.48520297046592,6.140972080609209,1960.221089767909,0.10657965876582128,64,0.15828982938291064,108.90495103186608,320.60090228847685,0.3445364502452596,1,3,16,0.08256525592563405,30,34,22,9,37,38.033654998456086,16,Y
20,7,3,4,14,13,4,0.14,6,2.0,3,0.8415772510292054,21,1,0.0,27,1,81.79056913242596,13.396850801656422,13965.681348573271,0.3512902370368575,178,0.07584227489707945,775.8703775853006,1059.7023232439044,0.2623658765438082,3,6,19,0.057921137448539724,84,94,46,14,68,41.543261800823366,32,Y
8,5,0,1,0,6,3,0.25106128815495277,2,2.9787742369009442,1,0.3363677289297167,7,1,0.013266101936909858,11,2,18.194456421454213,25.977248944177134,11987.236948021897,0.15265322038738197,97,0.0405306440774764,665.9532816999003,464.57426167325826,0.3363677289297167,2,3,6,0.13973467796126182,42,54,12,15,21,9.246156999762995,12,Y
25,7,3,4,12,10,4,0.18911387389461218,4,2.4092822824551012,2,0.5907177175448987,14,2,0.5484382584898359,17,0,42.38325771409197,11.132066967191632,5233.441900510631,0.15544306305269392,87,0.09,290.74707464298245,470.82834117179084,0.6592822824551013,3,5,12,0.05544306305269392,39,48,26,15,72,48.67082421233707,21,Y
20,15,1,4,9,27,8,0.29996498731636306,13,2.081625818535757,2,0.3659354536606077,28,1,0.0,23,0,42.53884604890919,22.56022531119028,20749.159705356797,0.3075262595127277,163,0.04416958439030308,1152.727113584754,933.618373621068,0.12250875317090924,7,13,22,0.13749124682909075,76,87,32,19,59,38.156226247711444,28,Y
12,16,4,4,18,29,8,0.18157150898815005,13,2.1390701016955243,4,0.4228547303554988,32,2,0.13907010169552433,44,0,44.82467572273351,25.240474650209975,23850.437906689483,0.33585641910664965,171,0.03842849101184996,1325.0254392605268,1005.2023127858012,0.2584991556244246,7,15,25,0.10685698202369992,73,97,35,21,81,37.62468015197886,49,Y
16,6,4,5,0,11,3,0.1321465657784605,5,2.0,3,0.9280900464215731,16,1,0.0,23,1,55.673866644705235,11.261332887381466,7034.241752684955,0.20785343422153948,110,0.08892671711076974,390.79499703184297,625.394792360105,0.25858626311384203,2,5,14,0.084293131556921,49,61,34,15,46,19.804662514160093,28,Y
17,19,1,3,15,33,10,0.38340750413891667,15,2.3623940218440165,5,0.531034594504465,37,3,0.40326619993093815,23,1,50.1125954220512,17.978884197286764,16195.353844250621,0.2981744356173844,153,0.06,899.7414261008335,900.890380116008,0.45231281363524467,9,16,28,0.16087217808692206,73,80,38,19,60,41.633438434472744,26,Y
33,42,3,1,19,70,21,0.2241817351697876,28,2.4916365296604246,7,0.43250949766804075,80,10,0.6326189040228479,93,0,112.11696319858336,28.908330045329095,93044.22223478222,1.0773453881358301,473,0.03341817351697876,5169.121629202767,3224.682846509005,0.6428734245737842,20,35,60,0.1370908675848938,198,275,86,25,154,16.264241736698228,94,Y
14,11,4,4,11,20,6,0.1707538746745034,9,2.0518846866862583,5,0.9014190952961089,24,2,0.10895784204114284,29,1,47.227425249767506,25.48427992223886,28510.141815277373,0.38150774934900683,193,0.042594234334312926,1583.896025953798,1146.1956212766722,0.30447892102057145,5,10,19,0.10259423433431293,87,105,38,21,60,31.869577474736815,33,Y
10,3,4,1,4,5,2,0.1365784685717087,2,2.0,1,0.6898462040836335,11,1,0.0,16,0,57.22619646692061,6.212670746121528,2211.3080275578304,0.11620307591832733,70,0.16,122.8431734987004,355.6683281500385,0.43545229061156465,1,2,10,0.07379692408167267,33,36,24,9,33,22.000507650733134,17,Y
11,10,1,4,7,16,5,0.2957678367784058,7,2.295147471257404,2,0.4784643264431884,18,2,0.29514747125740387,16,1,35.3880400345517,13.965012358610661,6880.894330787212,0.16409705057485194,92,0.07,382.26991265765486,493.29092926956383,0.4388943816047385,4,8,15,0.14180589885029615,41,50,24,16,41,40.77268086399566,20,Y
26,9,5,3,17,16,5,0.12680636408228763,7,2.0884610014715492,2,0.41888009371841206,32,1,0.0,37,0,88.52269302017073,24.062370202152316,49967.31778840383,0.7017485446518823,328,0.04,2775.960541471922,2097.1979963879407,0.21783236310125487,4,8,29,0.058041909224686286,156,171,63,19,86,34.50220490821387,41,Y
19,19,4,1,5,24,10,0.18113935802038744,10,2.181003183276249,5,0.42476169419775756,41,4,0.26838403037512765,55,0,64.93541427717021,29.568325226613663,50917.77207361946,0.5939627730377165,276,0.03375851092150866,2828.7646975887565,1784.890076119282,0.38731275972680945,6,12,32,0.13113935802038743,125,151,58,29,83,12.7997135051376,56,Y
11,7,1,1,6,10,4,0.21282349565737213,4,2.20470582609562,2,0.7093177269442192,13,2,0.2047058260956202,18,1,36.76769476685654,14.053294078266934,7250.565994826303,0.1718117669561752,97,0.07,402.8086402357607,516.2693253779398,0.5286588156533868,3,5,11,0.09684704869721164,40,57,23,16,39,28.261830825036068,20,Y
8,8,1,2,9,16,4,0.17176613351075742,7,2.0938480207448364,2,0.5386433026596386,18,1,0.0,23,2,47.265971654775804,15.845544741491395,11712.56711109064,0.2434385845744406,139,0.0644795281914802,650.7007771255439,742.213987589811,0.3012630148932871,4,8,15,0.10624566170223762,66,72,27,13,45,33.18946581913079,26,Y
5,10,1,7,1,19,5,0.3593817965977544,9,2.0,1,0.49815261093043184,23,1,0.0,9,1,70.7813478450853,12.59622309663526,10692.04028339658,0.283832408251881,154,0.08127746941729366,594.0013397669351,861.5030083416016,0.2800893463627735,4,9,19,0.29118812305452013,70,83,34,12,25,55.02601864058432,17,Y
17,10,3,5,15,17,5,0.21,8,2.1763835601145205,4,0.8211660272137424,21,4,0.6441698639312876,21,1,40.37767445900831,15.036916172213655,9058.979005214715,0.20116602721374247,109,0.06705534240458083,503.2671054648123,604.3971029215338,0.7082805487404493,4,8,18,0.09527671202290411,47,61,28,18,61,45.750808967402385,27,Y
11,50,2,7,2,99,26,0.5204122566456195,49,2.0,3,0.13494854098097453,146,1,0.0,46,0,185.36286154004256,37.6737182004717,258923.66811523138,2.299175194462053,1022,0.029484533069621566,14384.645536757342,6890.875898277454,0.04,24,49,122,0.41350505822789013,436,586,91,16,69,15.415779775946497,53,Y
31,19,6,7,27,35,10,0.18872452147437846,17,2.047278841168048,5,0.5469216243944981,44,6,0.654370667343255,46,2,63.42917640854253,21.324286601282598,28528.520910406336,0.44891153646721915,226,0.05,1584.921191924339,1343.2133634102372,0.6920067252848526,9,17,35,0.09054423176639044,100,126,42,17,113,42.74348603201545,54,Y
8,13,2,3,6,25,7,0.23840679054598715,11,2.1742033952729933,4,0.57,26,1,0.07005658788322627,26,3,42.52488244987171,16.718101537083186,11867.040763984436,0.23280226351532907,126,0.06,659.2809978733844,710.2579996000485,0.2002486655795746,6,12,21,0.15579660472700643,58,67,31,17,45,26.91769827871003,30,Y
12,7,5,4,5,10,4,0.14263064048204177,5,2.0,4,1.0,17,1,0.0,24,0,50.484646831063294,10.656558770363898,5734.408517306413,0.17868467975897911,98,0.09,318.579406114707,538.0137745480858,0.24342339879489563,2,5,15,0.08131532024102087,40,57,29,15,48,29.299513099754247,29,Y
33,7,5,1,16,11,4,0.07537706405251458,5,2.4874311982495136,2,0.6341201838774659,19,1,0.48743119824951364,54,0,151.6800442767991,10.430263291518479,16198.542409840213,0.5194972479299805,248,0.09974862396499028,899.9176967240206,1560.1170998664768,0.5899449585996109,3,5,17,0.04050275207001945,119,128,66,11,106,24.266000121839397,55,Y
11,23,3,0,6,45,12,0.3184007449583501,22,2.0,6,0.5494902995795318,53,1,0.0,39,1,55.634414090360984,19.332459724363343,20750.094513466607,0.35789104453788184,184,0.05,1152.7851619006424,1074.0100710690679,0.08527238865529543,11,22,42,0.20840074495835004,88,95,39,17,59,14.559502410456142,39,Y
6,6,0,2,3,10,3,0.19803473857264434,4,2.1000723720263426,1,0.3219942102378926,13,1,0.1000723720263424,17,1,42.71830649458359,12.868251854651671,7008.723279155658,0.18399565767841947,105,0.07799855255947316,389.37173765045657,546.5011858090159,0.37803473857264436,2,5,11,0.12600434232158053,46,59,23,12,30,24.892854715527047,19,Y
15,10,4,1,7,11,6,0.17,5,2.0,4,0.7022862957597698,22,1,0.0,37,1,43.16412363282116,23.426111421865993,23689.986082831445,0.3357478649553077,176,0.04,1316.1103248764866,1010.4814167207948,0.15976494531284635,2,5,17,0.10850427008938467,77,99,32,19,62,20.167049243362648,39,Y
18,41,10,4,11,51,25,0.17797776225118941,23,2.16618021758558,19,0.7639332867535683,105,10,0.39101227667195304,136,0,119.58696544539977,35.69606439765134,152281.9715212654,1.4192147320063435,580,0.03,8460.112774911879,4267.336887704839,0.41618021758558005,13,25,81,0.1375283760847871,265,314,129,34,181,10.275038267588279,140,Y
21,52,5,1,5,54,31,0.1946264528123011,24,2.2870116224984085,13,0.4482180381293763,103,10,0.31224128312619354,158,1,149.52500302116843,30.94565574162675,141181.82209849672,1.525071943279957,621,0.03,7843.433425167013,4577.369772773566,0.3322412831261935,15,27,74,0.16193967921845162,270,351,133,30,190,4.191632496629935,159,Y
20,15,5,1,18,29,8,0.29083268429321735,13,2.2329027123041727,6,0.7570894992144352,34,2,0.13540855366521673,26,1,54.30655954087192,12.90095729999549,8521.840504611751,0.22249805287965202,125,0.08083268429321734,473.4341949169995,673.3138785952337,0.24291050078556473,8,14,28,0.13208560497373933,53,71,29,13,68,31.66393618907428,27,Y
18,13,0,1,16,25,7,0.20900434659478442,12,2.0,3,0.4613999811200278,27,1,0.0,32,0,40.481355571173566,24.356026457168152,22301.405049354325,0.3106782575860918,163,0.042669564396522947,1238.9652428387076,937.5222851844605,0.14466087120695412,6,12,22,0.10266956439652294,73,90,32,20,70,35.35587479835,34,Y
12,7,4,1,2,12,4,0.15968449258267192,6,2.0,4,1.0,16,1,0.0,23,0,32.88329763859875,15.132248744952044,6783.223650047469,0.15805213798032416,87,0.06773663056299607,376.84607993422287,463.8897639434708,0.25,3,6,14,0.10226336943700393,38,48,22,16,40,16.14843708739832,24,Y
4,7,1,1,1,12,4,0.30254204666655415,5,2.2090341111092364,2,0.4763094674076199,16,1,0.13935607407282413,13,0,21.336352599969626,15.972316218524957,5087.424269024405,0.10836136444436945,66,0.06418068222218472,282.63844289180844,325.7561548042095,0.3545170555546181,3,6,13,0.21024507481490232,32,34,14,14,21,13.112801334761242,14,Y
22,12,6,9,3,21,6,0.15669860473598599,9,2.16698604735986,5,0.883109766848098,27,3,0.41746511839964956,32,1,76.27972778673987,13.546367449918668,13841.227036751296,0.34155488342404905,171,0.07165069763200702,768.9531687084053,1025.7771279752785,0.5089241876157407,5,10,22,0.10174651183996496,77,93,46,16,69,27.12428315652841,42,Y
