LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
10,5,4,1,2,8,3,0.08506999763782142,4,2.015843742618192,1,0.37246123021675437,13,1,0.06337497047276774,34,0,61.40426608494277,23.592616309349737,34154.17274235879,0.48,253,0.040633749704727676,1897.452621033707,1447.8586662739172,0.37246123021675437,2,4,12,0.06190124911418303,115,137,37,15,50,10.727096158170307,36,Y
55,37,18,0,50,42,24,0.1704015907044022,20,2.0027107372547146,18,0.7502007953522011,95,9,0.35030119302830165,144,0,89.57595144039473,52.15115521799351,249781.35412603104,1.5740139497420946,673,0.01989960232389945,13876.738618333766,4715.566386026861,0.38010039767610054,10,21,72,0.09080318140880438,298,375,93,32,261,26.124580482792496,144,Y
22,26,8,1,20,32,17,0.20901184604772508,15,2.0741413843441863,10,0.6132938465075831,60,5,0.2899296919421641,81,1,76.22512274722833,36.18785323805621,98699.79183507657,0.9093412306984834,415,0.03,5483.3204418204905,2733.425253346076,0.3334826150426697,8,16,45,0.14868246139696675,186,229,68,26,127,20.852771852179167,83,Y
36,35,6,3,29,37,21,0.20718493350255618,15,2.4049372229273174,11,0.516271122546566,74,5,0.20246861146365872,99,1,92.19212401661545,51.67038138697222,240819.7675068797,1.5706929100675702,667,0.02,13378.872400591463,4703.9575350760615,0.24767865579528797,11,20,54,0.12669121120982446,290,377,96,34,170,24.631862553850414,102,Y
37,49,5,9,29,82,25,0.21217515416653654,33,2.529205135117728,12,0.49241314047715723,107,15,0.618648256546076,114,0,128.48170485260596,39.306925104124375,175911.04393148143,1.510742504762202,665,0.02509281309527528,9772.837692634219,4528.029313456852,0.636287476188989,24,41,84,0.1372679672618118,302,362,92,22,194,26.071808633326047,124,Y
9,29,3,8,8,51,15,0.23496529944463224,23,2.1917803266668714,6,0.4545896188886499,59,6,0.34075136111196463,57,0,97.02034533828964,30.2896696183425,87868.98110784349,0.9722948094443249,430,0.03318497277776071,4881.609555444823,2908.874265428541,0.3898611977785289,14,25,46,0.1917803266668715,198,232,83,25,83,22.087834847197044,65,Y
37,36,5,1,53,65,20,0.14959088560441255,32,2.0,6,0.3526929058518473,87,4,0.15959088560441254,136,2,81.90990676370227,34.47008804373833,96710.97038786474,0.9356136715933812,424,0.03,5372.831155387729,2809.90908833067,0.20198860700551569,16,32,69,0.0871931642033094,185,239,71,26,229,28.133288441782575,137,Y
23,12,11,10,43,8,8,0.1502180629696078,4,2.0,8,0.9555202614668629,42,1,0.0,47,0,53.53298419434784,21.88776957838961,25637.311192144185,0.39,195,0.04404361259392156,1424.2955034059114,1171.2330288789954,0.12191277481215688,2,4,35,0.09043612593921557,77,117,41,23,125,41.92162627761673,57,Y
10,8,4,6,1,15,4,0.09414728565650475,7,2.0,2,0.443178285252038,21,1,0.0,41,0,77.67777640827859,21.805400674486357,35702.00552081406,0.5507364282825238,277,0.04471576188550159,1983.4457043573846,1658.067928427378,0.24040052417546992,3,7,19,0.07886304754200633,130,147,47,15,60,14.840206363348447,47,Y
38,43,6,7,28,54,25,0.23,20,2.5864865919709263,11,0.4776318171705463,90,12,0.48886773020541574,100,0,87.83186167540086,49.69352246050983,215093.5905486414,1.4464736365658908,637,0.02,11949.64300488668,4333.065775617381,0.5106309119224703,16,28,67,0.1441184091414727,277,359,82,30,175,26.3818538695523,108,Y
12,7,1,0,0,12,4,0.17,6,2.0,4,1.0,12,1,0.0,23,1,45.23680443709341,12.069986645386512,6587.677824963071,0.18,101,0.08,365.9829151160233,545.8166181542424,0.25,3,6,10,0.11,44,57,27,15,36,0.0,23,Y
3,6,1,1,6,11,3,0.28436233153982604,5,2.0,1,0.48801995452213043,12,1,0.0,12,0,31.4801183294873,10.994162786318523,3770.3269758818033,0.11647645721239129,67,0.08929529144247826,209.46503519471034,344.3923403023061,0.25563766846017394,2,5,11,0.15,28,39,19,15,25,41.497798358310476,14,Y
195,226,14,9,45,361,130,0.2266123881557546,175,2.078957536208822,116,0.8779805230124048,543,109,0.8119220920496192,575,1,250.89252726266238,100.2920672304141,2534303.0448657833,8.353583963628527,2709,0.01,140794.60705822753,25054.16006459656,0.8136158979717418,93,180,414,0.1616938059221227,1109,1599,514,93,827,8.931653962037263,585,Y
8,5,2,0,0,8,3,0.20034973089333488,4,2.0,2,0.9765680301465633,9,1,0.0,14,0,31.83064962339771,7.86787082880074,1946.7813960091523,0.07965026910666513,52,0.12825134553332562,108.15498040859364,248.05681808426198,0.33,2,4,8,0.12104919268000462,20,31,14,11,24,0.822916792016958,14,Y
2,5,1,1,3,8,3,0.21994377787884356,4,2.0,1,0.35113052799254263,12,1,0.0,12,0,19.36943024122259,12.298638497953418,2872.63027365839,0.07621486117427724,48,0.08124297223485545,159.58897002269464,235.52498461524564,0.3200562221211564,2,4,11,0.15,21,27,12,15,20,25.93266532997558,14,Y
34,40,4,9,22,63,20,0.1977040970244373,24,2.5189159073945873,7,0.3519260242561093,87,15,0.6066200044190247,93,0,109.0766017018614,45.4471809569873,226333.77187023006,1.658392767357449,720,0.02,12574.100275387644,4968.21743560274,0.6435332568986603,19,31,69,0.12846939801629154,333,386,93,25,160,24.96000100559657,103,Y
7,7,0,5,5,12,4,0.16876680913642078,6,2.0,1,0.2876123213391669,14,1,0.0,20,0,38.475279884229934,15.827353279098906,9509.995065102914,0.20616595431789622,118,0.06123319086357924,528.3301026473702,603.9845240594458,0.24321745025031416,3,6,12,0.11,56,61,22,12,39,35.73894089799767,25,Y
36,17,7,0,40,21,10,0.09080962124816222,9,2.295308266541415,5,0.5681876693383434,45,3,0.31550135470674723,116,1,111.55550798672762,58.65774387551706,388982.36139383324,2.191453248465936,932,0.02,21610.130028880518,6582.033115924255,0.40281504007515095,6,11,37,0.04993563727822262,422,510,103,29,210,25.92456300801503,117,Y
9,13,5,6,3,24,7,0.15398977604200664,12,2.0219437682310364,6,0.8546802986106578,36,1,0.04987220052508312,40,0,68.38764848966153,13.209974440105016,11937.397443796699,0.30398977604200667,151,0.07933503732633222,663.1915246553722,903.5308897120385,0.18255761111473762,6,12,31,0.1126598506946711,67,84,44,17,61,20.286622039821193,46,Y
30,38,3,3,47,74,19,0.17365431559229233,36,2.0595422506632866,5,0.28400948962068995,90,5,0.24060777274847933,125,2,86.44653547682151,32.96345684407707,93914.37401841822,0.95,429,0.03,5217.465367067318,2848.903629904793,0.2780189792413799,18,37,72,0.11883190260649114,190,239,73,25,207,26.66883052911154,128,Y
46,38,12,2,39,40,24,0.2044683867907947,17,2.287236556589956,15,0.6408501084958168,86,7,0.2925526886820088,119,1,83.830817023772,52.48447311317991,230753.89652884126,1.468297419813808,635,0.02,12819.657265783895,4397.9743835310655,0.3225526886820088,11,21,63,0.1187236556589956,273,361,87,33,212,26.019147528309624,121,Y
19,23,3,0,16,40,12,0.17158171223241728,20,2.0,2,0.1796478706422886,51,1,0.030052532415928312,71,0,145.99984477154726,25.720934103977573,89909.22784114057,1.193058359632978,515,0.03841828776758272,4994.953477015404,3577.4618301252353,0.10530739571867648,10,20,41,0.11841828776758272,227,288,99,22,109,19.595690720183963,72,Y
71,22,2,10,17,36,11,0.18580682870121132,14,2.5057047067519065,6,0.5758068287012112,43,7,0.5505456789591747,54,0,71.46582338378195,35.18926485256842,85555.46401057015,0.8221476466240466,377,0.031397723766262896,4753.077122430081,2454.9701561143447,0.5889320215567522,10,18,33,0.07559089506505158,169,207,65,26,154,33.86905752298116,64,Y
188,224,14,11,46,357,129,0.22590534623719782,172,2.087088518272225,114,0.8733847505417858,535,106,0.7935390021671429,570,1,251.81557048733828,99.25519025685058,2493325.3575397134,8.291717795754808,2693,0.01,138518.0692466069,24868.711453862135,0.7955863290485441,92,178,408,0.1620473268814011,1102,1591,509,91,818,9.43082555653835,582,Y
15,23,5,11,12,42,12,0.1821790052052519,19,2.134195278405729,6,0.5217721751933158,45,2,0.10081366002387226,57,0,109.30035687997821,27.71273870865639,83139.75143434893,1.005886087596658,432,0.037983726799522555,4618.8729739993405,3006.6344823598733,0.1787160208210076,11,21,35,0.13419527840572934,195,237,96,27,97,29.16599702929577,68,Y
35,38,3,1,54,74,19,0.14490967828597115,37,2.0,4,0.21381504914148727,90,3,0.1254516085701443,136,2,97.81527957549618,31.67653304677221,93725.219359445,0.9990967828597113,447,0.03163655942865704,5206.9559946405,2997.1428022070936,0.1719978462847725,18,37,72,0.08654623771462819,195,252,78,25,229,28.13269646047845,138,Y
7,6,3,1,4,9,3,0.23714684041380144,3,2.4178671010345036,2,0.5821328989654965,12,2,0.5599419153862347,16,0,37.85924948061208,13.941524169931235,6804.086714170591,0.16478392181378937,94,0.0749279739379298,378.004999971475,500.4664564392099,0.7089335505172518,2,4,10,0.05342936808276028,41,53,22,16,75,27.125348536207625,17,Y
17,11,2,0,4,13,6,0.24331172482082442,6,2.268809657676356,3,0.5106639104740422,20,1,0.0,25,4,26.029403120205913,20.439432225261033,10592.513722263018,0.17556275839305854,98,0.051854252797686184,588.4728190274129,521.3932366474897,0.160396780774548,3,6,15,0.12629149440462764,42,55,20,20,49,17.307558900100048,26,Y
34,70,6,16,37,103,41,0.14348027793037998,46,2.090396750412026,29,0.47731322289367195,152,14,0.12722505613544394,208,0,184.44136825775348,56.28007410063425,726661.5089034287,3.7536171461069734,1365,0.016651972206962,40370.0830937584,11251.867835028932,0.20374477820506395,28,51,112,0.10348027793037999,594,771,226,42,297,19.708767974404434,224,Y
136,131,17,0,45,204,77,0.19861607451385285,100,2.0190773830092352,68,0.8215401862846321,325,63,0.6123140163769843,359,1,163.43336381790232,77.35445958856748,1425975.9223877117,4.920543521396179,1671,0.015230654247691194,79220.87885908889,14754.739016528352,0.628005979120058,51,102,250,0.12338542026616164,698,973,303,63,548,16.813004942465504,360,Y
32,14,6,0,34,21,7,0.07794152420617512,10,2.160292378969124,3,0.48388068381035937,41,2,0.2115859402392442,107,1,126.13456302968618,55.07143524496777,380616.5122899616,2.2918222080165345,956,0.02,21145.360640280393,6878.208641048652,0.3151742450804792,5,10,35,0.044353219364940105,444,512,118,29,187,23.525835756372533,107,Y
11,7,1,0,0,12,4,0.17859596214308243,6,2.0,3,0.9079004056098312,12,1,0.0,22,0,44.70467190668764,11.850171735001576,6256.093202445391,0.1738600270406554,98,0.08,347.55718568990835,528.8110087291897,0.25,3,6,10,0.11245598918373784,42,55,26,14,35,4.270965190520094,22,Y
8,10,3,1,5,11,6,0.17392445107422635,5,2.0,6,0.9568310381835101,22,3,0.6075548925773646,35,0,48.629771133894394,20.884711575195844,21287.667430750076,0.34139560859381085,174,0.05,1182.6486476331584,1017.3201008173745,0.6507238543938545,2,5,17,0.1256978042969054,72,102,36,20,51,17.526460715613077,36,Y
28,24,3,13,42,43,12,0.14034812331625304,19,2.154672044842274,3,0.23650605044755807,53,3,0.25,77,0,91.6587674778439,26.398030081906324,60083.082534209556,0.7788622410272218,349,0.04183400560528423,3337.951150011331,2327.3996439806842,0.3208299719735789,11,23,42,0.07751008407926342,139,209,72,27,163,42.152184316068855,90,Y
24,23,7,0,21,30,14,0.1756086509142978,15,2.0,7,0.43334500760076233,53,2,0.1065643673716585,82,0,109.74531581857676,31.680803353160766,95864.57483818401,1.0480885670852786,464,0.03439134908570218,5325.806759118709,3148.5525911181394,0.16973841462876504,7,15,41,0.11439134908570218,204,260,83,24,130,20.984984565432747,82,Y
4,5,2,0,1,8,3,0.2062305557057509,4,2.0,1,0.582552767714688,10,1,0.0,13,0,23.09762477695988,10.690666738760443,2426.544965030866,0.07376944429424909,48,0.09884722147124539,134.8068784584632,230.1791106545172,0.33,2,4,9,0.13869166711725278,20,28,13,13,21,14.660497575631926,14,Y
7,8,1,1,2,14,4,0.2452248300062551,7,2.0,2,0.6776078714017639,14,1,0.0,17,0,41.92175774763777,12.187760787140176,6230.306859588845,0.16925359571339213,95,0.08,346.1302981544596,511.0697258172102,0.22313398928348033,3,7,11,0.16373202143303936,40,54,25,15,29,18.806207501563776,19,Y
4,11,2,3,7,19,6,0.2446555314589645,8,2.118765761392096,3,0.650688937082071,20,1,0.0,22,0,57.0012718953862,11.466968676838889,7325.579923824132,0.21205511496656568,119,0.08602755748328285,406.9793260393981,643.2775703229796,0.24150981344073258,5,9,16,0.152738203908813,53,66,29,13,58,32.5364825689724,26,Y
41,45,8,9,29,66,24,0.21485656281057508,25,2.530802659925138,11,0.45843234173126207,100,17,0.7088525024846005,108,0,95.15123723895194,46.81878012099973,208192.19103266858,1.4826195309911874,661,0.02,11566.234485877454,4442.387770012007,0.7239003148810754,20,33,77,0.13485656281057506,299,362,80,25,192,26.845372348356864,117,Y
27,27,12,11,42,44,14,0.1447551648916769,20,2.14,9,0.5382589503408133,69,3,0.22513601950462397,88,0,82.5910440138757,28.02312293083619,65018.65188658213,0.7745919414861281,349,0.04,3612.1462340571634,2317.138109201112,0.2852448351083231,11,22,56,0.08480957269352646,138,210,70,28,170,38.04971731040031,99,Y
27,15,4,8,37,27,8,0.1,12,2.16554339646615,2,0.28501955464110884,39,2,0.19194682621329567,74,0,80.722651164221,25.896606501272444,53514.95234574904,0.6883893652426591,317,0.04232212695146818,2973.0540982629686,2059.6353911461015,0.29284596877650926,7,13,33,0.05232212695146817,131,185,64,25,150,36.54391659869701,83,Y
31,11,13,14,67,11,7,0.12497872866372843,5,2.0,7,1.0,48,1,0.0,46,0,51.81324348201444,22.550144397891412,26285.10166195865,0.3879914914654914,196,0.04,1460.2841462321546,1166.3714551026997,0.1500850853450863,2,5,42,0.04899574573274569,79,116,38,21,160,61.709271479570326,61,Y
37,18,7,12,54,33,9,0.11919456106866057,16,2.0862552290077505,4,0.41578452290033785,51,2,0.15402719465669715,72,0,72.087918339702,28.0984414312968,56814.09326332282,0.6769665267176073,308,0.036161087786267886,3156.339883759665,2023.4571116031964,0.23786610687042925,8,16,43,0.05383891221373212,125,183,64,29,177,47.603975038153024,84,Y
13,10,2,0,5,14,6,0.218919757500259,6,2.1793724441676163,4,0.7662722697209849,20,2,0.4564471388860114,27,3,32.854796676886295,20.149125654174867,12832.509449905145,0.21564471388860115,117,0.05,712.9154649812581,647.7030712891122,0.5325445394419699,4,7,16,0.12543552861113988,49,68,24,20,47,15.885164288314515,27,Y
31,25,11,0,30,25,17,0.17625888443858187,12,2.0,11,0.6660418921533371,59,4,0.18625888443858188,98,1,71.64939421225561,37.72358390150699,101664.00447733559,0.8956116733421272,410,0.03,5647.998234358398,2696.7101002793297,0.23532360554822734,6,12,44,0.10719416332893641,180,230,66,27,161,23.19304165775271,98,Y
24,11,10,6,31,15,6,0.14872713987741976,7,2.156059498978498,6,1.0,37,4,0.6242379959139921,41,0,61.40187766304105,21.924184342329024,29447.268961638878,0.44618141963225927,226,0.04624237995913992,1635.9611914665998,1344.5883676652961,0.6730870564451731,4,7,32,0.07496951983655968,89,137,40,20,104,32.92034842965307,47,Y
46,159,12,42,65,227,94,0.19831019592916357,100,2.238437529008742,72,0.7185648620883198,324,36,0.33557874453082165,413,0,257.09100960614177,72.47683187747494,1423038.4776826296,6.347072267449438,2167,0.011168980407083641,79057.69490726592,19037.107578766416,0.3572685486016581,63,113,231,0.1583101959291636,880,1287,366,60,568,20.492835801787038,455,Y
39,41,4,1,61,81,21,0.1412033575277305,40,2.0,6,0.2785074408873759,99,3,0.14097481854202126,150,2,93.60834434704645,32.64116175356755,95792.63581743665,0.9909141559428368,444,0.03060167876386525,5321.812967262311,2973.234911930571,0.18097481854202127,20,40,80,0.0812033575277305,194,250,76,25,254,29.50326515562709,152,Y
25,29,2,1,32,57,15,0.15883124159214254,28,2.0,2,0.13956671150857314,68,2,0.05584379203928731,98,1,132.45212908125063,27.073136113531532,90309.98608969613,1.1383124159214253,496,0.03627708053071418,5017.2190083406895,3412.613296995371,0.12095211416214403,14,28,55,0.10510832212285671,217,278,93,22,158,23.0930905436444,99,Y
26,23,8,0,22,28,15,0.17665094385342914,14,2.0,8,0.4990094627660357,54,2,0.12636793321515363,84,0,100.36155248757746,33.22339690307513,97405.99789312773,1.010566021276551,451,0.03334905614657086,5411.441546997738,3037.5379701712623,0.18641510165486622,7,14,41,0.11334905614657086,198,252,79,25,135,21.344575629433052,84,Y
51,33,16,0,45,38,21,0.16164367564019677,19,2.0,15,0.6915057294813773,86,7,0.30125477456781447,133,1,95.01228572465496,51.1412181588981,245438.3380858958,1.6105268472312018,687,0.02,13635.460048407625,4824.311508897589,0.34239654038088546,9,19,66,0.08721455854673225,309,377,96,31,240,25.21205909498946,133,Y
42,40,6,3,36,40,25,0.21558176324892073,16,2.438207556781089,13,0.5517610075708119,83,6,0.24176100757081184,113,1,84.04580140526745,54.76583304467463,255703.526367676,1.5432861459013372,664,0.02,14205.749292438755,4624.656990849163,0.27176100757081184,12,22,60,0.1297012594635148,284,380,89,34,201,26.01122639779404,116,Y
15,9,5,2,6,5,6,0.14200727559285134,2,2.0,6,0.9317919968478635,23,1,0.0,41,0,50.622592312061514,22.70053371330164,25808.016715350434,0.38240145511857027,189,0.046200727559285136,1433.7773065700374,1139.6449867701438,0.193583993695727,1,2,18,0.10820800315213647,79,109,41,23,67,17.37660438368429,44,Y
7,7,1,1,1,13,4,0.23531544712331498,6,2.0,3,0.7200766551857929,13,1,0.0,18,0,42.269293961603736,12.19200766551858,6286.452007377458,0.17066922183952643,95,0.08,349.2496303233965,515.4893105830015,0.2266730545988161,3,6,11,0.15665389080236786,41,54,26,15,30,16.328861780828746,19,Y
17,36,2,17,30,62,18,0.1715114066440766,27,2.267877851661019,3,0.23183222508471274,72,10,0.5184576981695554,85,0,59.85821422291054,23.495119999729244,32427.76218753516,0.4622825575592989,232,0.041061074169490425,1801.5435977786653,1390.3844716555227,0.5543738107119117,17,31,55,0.12257248081356704,86,146,40,22,152,35.37221360515411,103,Y
30,10,12,13,60,11,6,0.11942986056122654,5,2.0,6,1.0,44,1,0.0,45,0,50.83331337511261,22.84867350180601,26417.270151292145,0.3857719442244906,195,0.04,1467.6264085053851,1157.6208901050543,0.17228055775509385,2,5,39,0.04788597211224531,80,114,38,21,150,58.128032006215605,58,Y
34,37,4,18,57,67,19,0.16213399037862009,32,2.0758374398663757,4,0.22066995189310049,88,1,0.037918719933187794,106,0,67.58887935579084,51.08610099142541,176892.3968522865,1.150052710311808,512,0.02,9827.351963085428,3457.563256008831,0.08488522233853278,17,33,70,0.08910049278396508,216,296,72,34,218,40.98322063835168,124,Y
4,12,2,3,6,19,7,0.2857105725424897,8,2.117007248474757,4,0.6028682823725309,23,1,0.0,22,0,45.520252963067406,12.628755308472877,7145.378259872429,0.1875311172881781,102,0.07688277932204451,396.9693117519147,569.4443311421754,0.14246888271182193,5,9,18,0.19753111728817807,42,59,29,17,37,28.343285248179324,25,Y
50,42,5,3,47,51,25,0.1773942397870126,21,2.3267294613053777,12,0.4802417376296855,93,9,0.36406326668496874,139,0,96.3974617548883,57.74041266832069,325879.93242541206,1.8532705386946224,796,0.02,18104.44485864607,5560.478249707296,0.3890934838886794,14,25,70,0.10490934838886794,359,436,95,30,258,26.596548158083113,142,Y
7,8,1,5,5,15,4,0.16487892585145356,7,2.0,2,0.406192761530667,19,1,0.0,24,0,44.48205955950428,15.283049619203496,9975.318320005857,0.2256053707427323,124,0.06512107414854645,554.1825825507597,663.3641654707501,0.22183409218299446,3,7,16,0.11,58,65,27,13,43,32.80358901784742,29,Y
19,11,7,0,6,18,6,0.1610059730420734,8,2.2416168913160552,5,0.9942994860949175,27,5,0.9664675652642206,37,0,65.62363190315853,22.012127236969373,31518.75207908157,0.47631143217906424,242,0.049329351305284416,1751.0440043934204,1435.9974108589834,0.9721680791693031,5,9,23,0.09100597304207338,95,146,41,19,64,13.888475341392125,37,Y
14,11,6,5,9,20,6,0.10430110315128684,9,2.142472421217829,3,0.5301077220590078,28,1,0.0,54,0,97.32440363907095,19.853762492856248,38373.4690258319,0.6413977936974263,309,0.05,2131.859796553698,1932.4777665798622,0.1570966905461395,5,10,23,0.07720441260514734,147,161,59,16,84,21.379669054613952,59,Y
22,5,2,3,12,7,3,0.19088037085371024,2,2.7624586857406905,2,0.6296179765759174,10,2,0.7624586857406905,14,0,32.113023135985216,11.924568399464746,4573.119007237652,0.1276245868574069,75,0.0823754131425931,254.06494484653626,382.7485629078555,0.8218440143055179,2,3,9,0.06612954456852405,33,41,20,14,64,51.77314203630867,17,Y
53,37,17,1,46,44,24,0.17739406179429504,20,2.087496397899158,16,0.7019385983370823,94,10,0.40915249435436024,135,0,88.94494957058821,51.07077398634751,231731.0417587288,1.5138382818380876,657,0.02,12873.94425260291,4535.176141279164,0.43668780708959526,11,22,72,0.09739406179429502,293,364,88,30,247,26.289678583282043,137,Y
6,7,1,2,6,12,4,0.2571040874357954,6,2.0,1,0.33552043717897684,14,1,0.0,13,0,32.1057739541525,11.80108555179773,4478.129594710619,0.12657918251284092,75,0.08342081748715907,248.78519669072384,378.5656176931021,0.25,3,6,12,0.13684163497431814,32,43,18,13,29,37.54402052962453,15,Y
52,31,17,0,48,36,20,0.1503383035139214,17,2.0446856738319967,15,0.7178263148409623,83,7,0.3464251460934402,137,1,93.19131390398968,53.343516416530456,270079.07930906815,1.6701438640755093,718,0.02,15004.390458122385,5007.046014540861,0.38893713476639935,9,18,64,0.07927543828032077,321,396,93,31,250,26.135314326168004,137,Y
43,47,5,1,45,92,24,0.1633189521086562,46,2.063060090064468,21,0.8468104789134379,113,1,0.07080431165133262,153,0,201.63837352676794,23.9242896168726,106727.75082661638,1.537069340957626,637,0.03889368263044793,5929.317022297049,4608.619406581239,0.10969799428178056,23,46,90,0.09668104789134378,288,348,127,20,251,24.366949106507278,155,Y
18,54,5,22,38,95,27,0.3000387979254874,43,2.2077161833387615,10,0.39445123954601496,96,7,0.2423226145867259,70,0,152.38514697376763,21.869246399478904,70435.66184777486,1.087006641685665,471,0.04846452291734518,3913.0930531959416,3258.9100414507716,0.27385809166938074,26,54,70,0.18771618333876144,193,278,97,22,150,46.42698954463953,92,Y
74,25,2,8,23,41,13,0.18362556688340087,17,2.49733146247077,6,0.5366538548071259,50,7,0.5775305554573287,66,0,67.17256054845147,36.16183718755109,87374.74137917341,0.8103981859731172,375,0.03,4854.1484210148,2421.3793223208418,0.6088054420806485,12,20,39,0.07127488662331984,168,207,60,26,174,33.60944807171239,75,Y
8,7,3,0,0,7,5,0.1941085083775853,3,2.0,4,0.8975388393952624,16,1,0.0,26,1,39.4422341724619,12.959262656312887,6519.413053927207,0.16794574581120736,91,0.07397287290560367,362.1910826644843,505.64313376382745,0.2017829832448294,1,3,13,0.14616276256637797,37,53,26,18,36,0.0,26,Y
32,29,10,0,31,36,18,0.17594590731559107,18,2.0,14,0.7444597878174759,69,3,0.1514861194981152,107,0,100.30961113539406,34.97118564029034,103760.26281323915,1.0400014293231303,462,0.03202704634220446,5764.456822957732,3128.334939829453,0.19945907315591072,9,18,52,0.10797295365779554,205,256,80,26,174,22.63175801224329,108,Y
32,26,10,0,32,28,17,0.17400330290604904,14,2.0,10,0.6395388091460763,62,4,0.18400330290604905,101,1,72.51722920689762,37.44840295453798,101245.07644708903,0.8989950456409265,412,0.03,5624.724580210341,2706.2844799895483,0.2325041286325613,7,14,46,0.10550247717953679,181,231,67,27,167,23.610888136654413,101,Y
3,5,2,0,2,8,3,0.20770748604767358,4,2.0,1,0.4835984348058698,11,1,0.0,13,0,20.904383219204725,11.399593302883321,2547.034419255259,0.07229251395232641,47,0.09146256976163208,141.50032676805668,225.6892424150723,0.33,2,4,10,0.14312245814302074,20,27,12,14,21,18.135714670175947,14,Y
7,4,3,2,3,6,2,0.09777474316069339,3,2.0,1,0.7916894262947998,10,1,0.0,25,0,62.41219689710391,11.615926909854087,7748.454410668854,0.22889010273572263,133,0.08889010273572265,430.46956615968475,681.1734789678582,0.43056314209826657,1,3,9,0.04499726884462403,63,69,25,9,87,19.21315542193959,27,Y
22,6,5,1,12,10,3,0.10239707707631406,5,2.0699908658634816,3,1.0,19,2,0.27996346345392564,35,0,50.244768062845885,24.057319109140202,28494.862631808064,0.4007959809799318,202,0.04279963463453926,1583.0465460288763,1193.8919515582074,0.5175755205141302,2,5,17,0.053998173172696284,90,112,38,20,73,27.349495655837256,37,Y
37,25,3,0,32,33,14,0.12794261835573514,16,2.0717704734229407,6,0.39818194975179355,62,2,0.07535899709408755,108,1,124.25461061024163,51.962977261291336,325303.24901635863,2.1018180502482062,863,0.02,18072.402893257928,6298.7118641624675,0.15665080772491136,8,16,50,0.07717704734229405,404,458,126,31,187,21.817325566897008,108,Y
10,7,1,3,7,12,4,0.264092266670065,6,2.3060515555328998,2,0.48263391999388305,14,1,0.3060515555329,13,0,37.30258456906266,12.187544639997961,5537.492816557451,0.150818453334013,86,0.08,307.6401110057843,454.4976368020492,0.44484124442632,3,6,11,0.15797123555940698,37,48,23,15,40,40.983307910668195,16,Y
8,5,1,1,14,8,3,0.1805541776351875,4,2.0,1,0.5929566674893029,14,1,0.0,16,0,30.00974297329167,12.453764711527914,4643.657663478942,0.12542724443347597,75,0.08,257.9791080673468,373.2581696898652,0.36431888916310096,2,4,13,0.08884519990128364,30,44,17,13,42,45.89636878221994,17,Y
12,7,1,0,0,12,4,0.17,6,2.0,4,1.0,12,1,0.0,23,1,46.01150982572051,11.89827359532999,6508.877508294109,0.18,101,0.08,361.60223567620926,547.1863292279492,0.25,3,6,10,0.11,44,57,27,15,36,0.0,23,Y
11,14,4,2,0,7,10,0.19308608012992162,3,2.3271520032480404,7,0.687165757986215,31,2,0.17666208175394177,53,0,45.69134646996432,24.660036513259932,27286.07047401383,0.37037087980511757,185,0.043456959935039195,1515.8958835785825,1110.6103453628311,0.25394688142913774,2,3,22,0.1565430400649608,74,111,38,25,69,4.944400289663304,56,Y
7,7,1,2,6,12,4,0.24907988584007126,6,2.0,1,0.29539942920035644,15,1,0.0,14,0,31.99985449308894,12.025763196478003,4631.618127673949,0.12818402283198574,77,0.08181597716801425,257.31171330634027,384.5773495286186,0.25,3,6,13,0.1336319543360285,33,44,18,13,30,36.24730955175552,16,Y
9,6,1,2,6,11,3,0.23267604490669025,5,2.0915494386663718,1,0.2884507642398761,15,1,0.09154943866637166,15,0,31.889154943866636,12.277253516840009,4804.700351176735,0.13,78,0.08,266.9270422020801,391.4120423035332,0.3186620789997787,2,5,13,0.12176055052002654,34,44,18,13,36,36.58993240243417,17,Y
5,9,2,0,7,16,5,0.17,8,2.0,5,1.0,19,5,1.0,29,1,44.185784810344124,19.437382492520097,16755.50535558254,0.28666432820935517,153,0.05,930.8592786890591,859.3146709137033,1.0,4,8,16,0.11583391794766121,65,87,30,18,43,21.20641879019165,29,Y
