LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
3,3,0,1,0,4,2,0.20012975121918233,2,2.0,1,0.5,6,1,0.0,8,0,16.623755147358374,8.9424912234083,1327.9927138644914,0.04994809951232707,34,0.10997404975616354,73.77515797865058,148.5609402812783,0.5,1,2,6,0.13005190048767293,12,21,7,10,15,10.038925365754698,9,Y
2,1,0,1,1,0,1,0.1907810774924911,0,0.26339778592882634,1,1.0,1,1,0.0,5,0,16.531202331911356,7.3024516605533805,867.7943184362091,0.04131698892964413,35,0.13526795571857653,48.206892959452986,119.39521473004552,0.9341505535177934,0,0,2,0.09868301107035587,10,24,4,6,11,30.489254878757606,6,Y
11,7,1,3,6,11,4,0.1808451700768068,4,2.457741496159659,2,0.5304261227650455,13,2,0.6133736048539431,19,0,20.566212827719585,18.15019210095067,6021.024859288718,0.11760653069126137,71,0.0542258503840341,334.5043466649459,342.6614309984567,0.698444625314784,3,5,11,0.10169034015361364,27,43,12,15,43,32.73077388368797,23,Y
9,1,5,2,5,0,1,0.12832663012934833,0,0.0,1,1.0,6,1,0.0,7,0,33.49598861835612,5.6364923833630565,872.8879987809155,0.05791834246766292,42,0.18972780822554305,48.49375502740299,166.0710464984578,1.0,0,0,7,0.05819053424211986,12,29,8,6,26,46.004240905460236,9,Y
14,4,0,2,2,7,2,0.019862569958668152,3,1.9725139917336303,1,0.674535191363951,10,1,0.0,195,0,202.71617248042503,51.00691367531124,531011.4558627846,3.4502670021102317,1491,0.019862569958668152,29500.639138249113,10357.103260217164,0.33920781276923395,1,3,9,0.009862569958668152,605,886,105,17,216,2.4680867207762773,197,Y
3,5,1,5,2,6,3,0.2929272516789866,2,2.5365906459873324,1,0.5124408196356931,8,2,0.5365906459873325,4,0,21.598301817558085,7.612679705947727,1250.8877627687114,0.05,38,0.13536590645987334,69.49582419539068,164.23,0.6895157328115128,2,3,7,0.16756134521911328,12,25,9,11,18,56.64603785572838,10,Y
6,3,1,2,1,4,2,0.17607665927140537,2,2.0,1,0.94910797860198,8,1,0.0,9,1,18.527679190942457,9.90963072425323,1812.4038128884933,0.05924041759107433,40,0.09924041759107434,100.68602057683037,183.1798590370891,0.48708709904826364,1,2,8,0.09379791204462834,17,23,10,11,22,33.630263364361525,12,Y
17,8,7,2,10,14,4,0.13819417334412978,7,2.0,4,0.8418019228113391,23,1,0.0,29,0,50.46930802676611,12.799328273761924,7903.939288970338,0.2081941733441298,121,0.07527766933765191,439.1086487398348,627.1695137399587,0.23069514930526258,3,7,21,0.07236116533117405,51,69,23,11,61,29.613770255391195,32,Y
8,7,1,4,1,4,4,0.1948008918212483,2,2.4800891821248285,2,0.42400445910624146,14,1,0.24004459106241438,20,1,26.451336466821132,12.685277142537977,4219.924960755694,0.10759955408937585,69,0.07759955408937586,234.44347557276572,333.5872669592742,0.39203567284993146,1,2,11,0.12960178364249658,22,46,13,15,37,29.46195212403193,25,Y
7,6,1,1,1,5,4,0.19937468492052932,2,2.0,1,0.3671886027781474,12,1,0.0,19,1,23.717014580205515,13.394962190463518,4144.584134632294,0.10062531507947067,63,0.07531265753973534,230.2554034004273,312.30505515787235,0.2609354519834406,1,2,10,0.12937468492052934,22,41,13,16,31,8.840050412715309,20,Y
7,4,0,2,5,6,2,0.1411793575443414,3,2.0,1,0.4301290153478662,8,1,0.0,15,0,20.020417904883857,12.762714902292023,3254.146534467196,0.08720516061391465,60,0.07720516061391465,180.78649836619405,255.13309078836198,0.4301290153478662,1,3,8,0.07956387570259746,24,36,9,9,32,34.003034650668276,17,Y
6,3,0,1,4,4,2,0.1512468272502248,2,2.0,1,0.9688293187443793,5,1,0.0,11,0,17.94975731634791,9.67114529925742,1675.341914786195,0.05937658637488758,40,0.1,93.07451618736499,173.37514762798165,0.5,1,2,5,0.07937658637488759,13,26,7,11,25,31.86250920119224,12,Y
17,17,8,12,9,27,9,0.2077286910287472,11,2.5279703831543436,5,0.603517408642198,34,1,0.11080431892967002,32,0,47.56191371466999,18.366680208029912,13592.332989250233,0.26079391805219054,148,0.0555678272428132,755.130721625013,787.2210459174828,0.20898519157717188,8,13,27,0.1332965182715604,53,94,24,15,72,38.843488677953324,44,Y
25,16,8,12,10,19,11,0.16600649214237567,9,2.013311692858748,9,0.8213311692858747,36,1,0.03594157071861913,55,0,39.70542373987233,33.59694757268798,42681.80185166107,0.4326298778598713,209,0.03133116928587478,2371.213733822163,1289.499374594166,0.12194806286099477,4,9,27,0.10733766142825044,82,126,39,32,106,29.07974017425554,68,Y
20,13,8,15,17,21,7,0.2686630314048661,8,2.4122993032419986,2,0.30759365848706727,31,1,0.0,15,0,43.48012117535252,17.348446935279913,10749.990009088217,0.22066848429756697,117,0.06251337978386676,597.2244107846141,659.4648096532837,0.15379682924353363,6,10,26,0.13307482581049968,43,73,26,20,71,67.3457225083288,31,Y
27,5,1,5,25,8,3,0.09155559327366371,4,2.0,3,1.0,32,1,0.0,30,0,57.9343673237843,29.62241589183657,49207.24208237366,0.5564450856522831,333,0.03155559327366371,2733.7354490019,1677.9818857168173,0.31755525381069033,2,4,31,0.03155559327366371,116,216,21,10,91,50.986246135502796,35,Y
3,3,1,1,0,4,2,0.2374808116004294,2,2.0,2,1.0,5,1,0.0,7,0,16.17745178053702,6.643194620064457,691.4055980015469,0.037496162320085874,26,0.15248848696025763,38.41322532150377,105.1670406518581,0.5,1,2,5,0.14248848696025762,10,16,6,8,14,13.922179802191224,8,Y
25,5,1,10,7,8,3,0.06121888610934376,4,2.0060944305467188,1,0.3373133166560626,17,1,0.02041634233150809,37,0,30.244189092831988,43.18193547859992,56364.43114814636,0.4312188861093438,276,0.02,3131.3529769954766,1305.6016968323067,0.3415794180387658,2,4,16,0.041218886109343766,117,158,15,11,83,31.93264544573942,48,Y
8,7,4,6,3,11,4,0.21867214981074723,5,2.265570037850553,2,0.7168037452686808,17,1,0.13278501892527672,11,0,23.43426546782703,13.531703910219651,4291.418414534825,0.10867214981074723,67,0.07,238.41153941589724,317.1034305895509,0.34958876419395757,3,5,15,0.12531140075701108,27,39,13,12,31,47.42841657904183,18,Y
24,7,1,2,18,10,4,0.08124880024758752,4,2.265610003094844,3,0.8689657318065436,31,3,0.35414667079312545,42,0,62.23397959996619,26.574832034662254,41502.274316229224,0.5304194660889624,309,0.036458533292068745,2305.68458016827,1591.7422632194912,0.6770733353965628,3,5,29,0.04124880024758752,104,205,23,12,90,35.0164421840137,45,Y
4,4,0,3,1,6,2,0.2182268933996734,3,2.0,1,0.397517851525694,7,1,0.0,8,4,14.74354721703141,10.718013678922102,1689.404788358328,0.05,38,0.09397163832504082,93.85560092888906,157.7426993782749,0.397517851525694,1,3,7,0.11219853172471424,12,26,6,11,23,32.32663875989667,12,Y
11,1,5,1,5,0,1,0.14468168331454734,0,0.2097383330649618,1,0.9653931750442813,7,1,0.0,7,0,29.11269490091783,3.9476780415928645,451.4298509579241,0.038951308334675194,28,0.2568539250040256,25.07782775831052,114.55175681018643,0.9297376584232377,0,0,7,0.046779066645196946,10,18,9,7,27,45.70980239715621,8,Y
2,5,0,5,4,8,3,0.324855093279702,4,2.0,1,0.33,10,1,0.0,5,2,11.404716950088996,13.052518958781237,1944.0928345724374,0.05,34,0.08,108.0018241429132,148.90205164828802,0.33,2,4,9,0.14212215618281457,12,22,6,13,21,61.19477638555588,10,Y
24,11,6,6,12,20,6,0.12364567756951916,10,2.018228387847596,5,0.9690117406590871,30,1,0.04921664718850868,42,0,38.28067423949154,36.42318685789674,46393.89600480257,0.4328110981256725,236,0.03182283878475958,2577.4367977291668,1305.9706006854826,0.22369690420187455,5,10,26,0.06546851635427874,93,143,26,19,87,30.164817523459817,49,Y
19,9,1,6,6,16,5,0.0748827926384931,8,2.0,3,0.5131346613520887,22,1,0.0,60,2,40.42865964718366,40.453289242985505,65268.26087797135,0.5425586036807535,318,0.025639650920188363,3626.014564292955,1618.3485977999596,0.24279301840376727,4,8,19,0.05308104723943491,133,184,21,13,96,16.781723088468237,66,Y
10,13,1,6,6,21,7,0.18522129957633793,8,2.4203549929389654,2,0.3043361012709862,24,1,0.0,32,0,17.208365987101658,43.71932655879506,30051.88539280013,0.23911480169464827,143,0.02159290014122069,1669.5471432555785,706.0524617589488,0.13840709985877933,6,10,19,0.12840709985877932,47,95,11,19,56,27.664368890475206,38,Y
5,5,1,1,4,8,3,0.19535225972272338,4,2.0,2,0.67,9,1,0.0,14,1,16.543801272911406,11.350562571525023,2130.6419067594493,0.06,42,0.09,118.37340012444466,187.75940610753491,0.33,2,4,8,0.1071363462969645,14,28,8,13,27,26.764504386867983,15,Y
13,5,6,2,6,8,3,0.15858657743937907,4,2.0,2,0.8233392638748773,16,1,0.0,17,0,29.426675697061206,14.020318833899097,5080.626366371287,0.12676677820077617,75,0.0760600669204657,282.2571774009116,377.0147897848502,0.33,2,4,15,0.08323322179922382,30,45,16,14,41,30.757982369874036,19,Y
14,17,6,17,8,26,9,0.16233216411549803,12,2.130353210036534,7,0.7300350765350596,41,1,0.0,41,0,47.343909757261244,27.799499149765417,35286.07699907303,0.42332164115498017,226,0.03233216411549801,1960.3386671997775,1282.7395853484854,0.10699649234649404,7,13,33,0.11533567176900397,78,147,29,20,84,38.485202699686575,58,Y
7,3,1,4,4,5,2,0.20141462714434796,2,1.3141462714434795,1,0.7831658652118259,7,1,0.0,7,0,12.644068757615297,18.359463145057397,3641.1319586591303,0.07028780592834781,47,0.06028780592834781,202.28653699848348,209.13368693021903,0.5597609990664344,1,2,6,0.09570731357217398,16,31,6,14,25,52.16703509651198,12,Y
7,1,2,2,3,0,1,0.14739699414305563,0,0.0,1,1.0,4,1,0.0,5,0,24.879115944293183,6.395336877004168,924.6077455563587,0.050520601171388874,40,0.16156180351416663,51.364727125646105,149.79389563263067,1.0,0,0,5,0.06317789590013893,14,26,7,6,19,43.850601171388874,7,Y
19,30,4,25,18,52,15,0.18355104303279304,23,2.257102086065586,5,0.37428650614775666,61,6,0.35624589344289415,59,0,37.40271661679836,46.166097854512614,78924.98835932788,0.5757958278688278,308,0.02,4384.725858967441,1713.827083022469,0.39914380737730804,14,26,48,0.13065312909837914,107,201,25,21,124,42.46783754918055,85,Y
3,1,0,1,1,0,1,0.3019058272233261,0,0.0,1,1.0,1,1,0.0,2,0,11.605952913611663,2.88411153729622,96.79279642489048,0.01,11,0.3475588579854212,5.374540321961554,33.468803132763384,1.0,0,0,2,0.09702354319416848,3,7,3,5,10,47.70879941020516,3,Y
2,1,0,2,0,1,1,0.18438746305262751,0,0.9591642035085004,1,1.0,2,1,0.0,5,0,14.520266190807883,6.9591642035085,673.2384672944798,0.0352041789824575,26,0.15081671592983,37.399648415192345,97.87903204516005,0.760208949122875,0,0,3,0.10959164203508501,8,18,5,8,13,34.73969752217976,7,Y
6,2,1,6,3,2,1,0.05752598454142509,1,1.1683989694283385,1,1.0,5,1,0.0,21,0,39.540189289912554,15.49353389763381,8993.02808811198,0.19494803091714985,124,0.06831601030571662,499.6129522267258,590.9011181101062,0.7079002576429154,0,1,6,0.03584199484714169,53,71,16,9,39,28.36519403713594,27,Y
18,21,1,15,18,39,11,0.16,19,2.0289495277065597,2,0.20368597721445786,54,1,0.0,52,3,26.54445299421044,71.2488625283684,127684.40941873676,0.6099962703250335,334,0.017368224753949127,7093.580230843681,1828.0010958905746,0.09,10,19,45,0.09947289901579652,147,187,22,21,110,37.940440101646054,68,Y
29,15,8,8,20,26,8,0.11788711329752188,12,2.0557742265950436,6,0.9051838147884256,47,2,0.1505904118066181,54,0,62.792509650076504,27.26391403387423,45613.46332057254,0.5578871132975218,305,0.03557742265950437,2534.0799920020327,1681.5232449529142,0.33,7,13,41,0.06346453595702625,119,185,34,14,114,37.42291190281764,62,Y
15,9,1,6,12,16,5,0.13067322826696204,7,2.1935566934380506,3,0.5307716522713928,20,2,0.29326771733037954,35,1,35.47864724756046,29.268751967470507,30373.73030321305,0.3458653543466076,206,0.03,1687.4276984724645,1038.014875655864,0.4222102369041264,4,8,17,0.07653858261356963,60,146,16,16,71,34.05977167246303,42,Y
16,18,2,12,12,33,9,0.09337961052794337,16,2.0451566834018116,4,0.5571082914954717,39,2,0.07902419595316978,131,0,101.49331318724552,77.6372508200309,357150.91313261853,1.93111861859068,881,0.014355414574773587,19841.719546858203,5790.97225411678,0.2566203894720567,8,16,32,0.06080126882703772,349,531,58,22,174,19.379678524272123,143,Y
9,1,5,2,5,0,1,0.12545271511415473,0,0.0,1,1.0,6,1,0.0,7,0,34.21758078008765,5.561770592968022,872.9232042398517,0.05863682122146133,42,0.19212273740487107,48.49591046366439,168.0679384481815,1.0,0,0,7,0.05651408381659026,13,29,8,6,27,46.51244487731364,9,Y
14,14,1,15,12,23,7,0.17251063322561638,10,2.192140418177144,2,0.31012340501615754,28,4,0.3710297730317259,34,0,25.439456055640502,55.606590790151216,64673.550134655095,0.414238303451822,249,0.02337446833871918,3592.9744587811174,1235.4675144418788,0.5088893548545821,6,11,22,0.09962978495152738,88,160,13,17,79,47.367594209055355,49,Y
8,5,3,2,6,8,3,0.14100352602854987,4,2.0,2,0.9498236985725061,13,1,0.0,19,0,30.56647953988278,15.17702468219985,7037.948057471546,0.15100352602854988,95,0.07,390.9955033887542,463.8150992875791,0.321971791771601,2,4,12,0.08,35,60,15,13,39,29.95988354954158,22,Y
3,3,1,1,0,4,2,0.17709337332477126,2,2.0,1,0.8037776111467865,6,1,0.0,11,0,18.247840128701768,7.5305346330550655,909.7413614462092,0.04215110444587146,31,0.1425288655605501,50.54342995596244,125.40105426932091,0.5,1,2,6,0.11354668666238563,11,20,6,8,19,16.955968856833096,12,Y
11,7,0,11,8,12,4,0.15266940533606038,6,2.0,1,0.25,16,1,0.0,15,0,31.8445372847695,23.40160185582105,16206.198436690405,0.23954825243717237,146,0.04488706310929309,900.344641645961,708.0512867789398,0.25,3,6,14,0.08511293689070691,52,93,15,13,48,59.48848163313209,26,Y
24,18,7,8,13,31,9,0.1299649539569788,13,2.4261389963981888,7,0.7296495395697881,45,6,0.6362791805702737,66,0,56.322378366403676,28.24321235821899,42525.948341411146,0.5097546776988516,273,0.0349824769784894,2362.551022861291,1534.0096523411771,0.6661740424412101,8,15,37,0.0849824769784894,102,171,32,16,116,24.755590137448806,75,Y
26,21,3,15,23,34,11,0.1935721214975269,13,2.5316118201083064,3,0.3191940899458468,41,6,0.44866651754178766,42,0,33.69087381681179,43.22093649635041,62317.20021356251,0.48017909112314516,259,0.02,3462.0707559218267,1446.8470726395083,0.5050048504826882,10,17,31,0.10339303037438172,95,163,25,22,109,45.56346616435102,58,Y
14,1,1,51,0,0,1,0.0013261635248025087,0,0.13261635248025083,1,0.9781183018407587,183,1,0.0,157,0,2110.7615537399747,14.257345036889696,320152.5079120173,8.386577420640132,2742,0.08535842766319122,17786.25373605198,25159.701723808175,0.9555735219191159,0,0,184,0.0006630817624012544,1349,1393,568,10,225,24.586005216751367,209,Y
22,3,8,0,10,4,2,0.060678092682066725,2,2.0,2,0.9962328184329626,15,1,0.0,30,0,53.54484676010108,11.200664857955685,6709.072668135521,0.19969862547463701,111,0.0898493127373185,372.7240454901546,599.179253652595,0.4981164092164813,1,2,15,0.030376718156703737,53,57,28,12,66,26.312282713666033,30,Y
0,5,1,0,0,8,3,0.19577329583987696,4,2.0,1,0.4066131512222596,9,1,0.0,15,2,16.80664057847047,11.204933440457495,2110.9558583489606,0.06,44,0.09,117.2783928745118,188.34987491522705,0.33,2,4,8,0.14901331190850114,17,26,8,10,20,1.8770222049453602,15,Y
18,11,1,3,8,18,6,0.10730713639348116,8,2.274017614755543,2,0.35710343245984477,22,3,0.36535681967405764,53,1,34.62643585674175,34.38625835802554,40433.90349107829,0.39557497737718406,231,0.03,2246.327063591471,1181.4541633794477,0.49228545573924615,5,9,18,0.06730713639348115,77,154,18,16,85,17.91674073706182,56,Y
20,9,1,25,8,15,5,0.08048760796765048,7,2.1024380398382525,2,0.4529256478059029,23,3,0.3431674334581456,32,0,32.681682407907786,41.789770324337255,56843.28778940807,0.45048760796765047,266,0.02,3157.9582647013335,1362.222836012941,0.5246322756926796,4,7,20,0.060487607967650486,111,155,20,15,88,48.099103084858754,57,Y
14,3,12,10,10,4,2,0.10298364964327708,2,2.0,1,0.9254087589180731,17,1,0.0,10,0,52.2873528326775,7.267499709541344,2579.1982621584007,0.12254087589180732,71,0.1425408758918073,143.28895810044688,364.0967892839519,0.5,1,2,17,0.04596729928655415,26,44,22,11,47,63.53737544906333,20,Y
6,16,1,1,6,21,8,0.2941802275827741,6,3.52322766701796,1,0.22263662873620432,24,6,0.6840842815948921,28,0,16.804788836353644,31.63774181962777,14767.584525751956,0.16318314368102158,104,0.032636628736204314,820.4223271735123,484.5671559366116,0.7334195589937238,7,10,18,0.19769573256437986,36,67,9,15,44,20.69519111011254,29,Y
2,5,1,11,3,8,3,0.18553080906070854,4,2.0,1,0.39600593850801125,10,1,0.0,5,0,12.867420186046598,12.782609506493458,2080.439454637508,0.05194135113258857,39,0.08194135113258856,115.57695992727253,163.1876985597104,0.33,2,4,9,0.1316481067955314,12,26,5,11,24,67.55301052660663,16,Y
1,1,0,1,0,0,1,0.254452279148558,0,0.0,1,1.0,1,1,0.0,2,0,11.436413997459004,2.6883656514878016,82.27486778936807,0.01,10,0.37721732553215126,4.566104255745012,30.664064461294934,1.0,0,0,2,0.1111130697871395,3,7,2,4,8,26.947872127494136,3,Y
10,1,4,2,4,0,1,0.11576859647018184,0,0.0,1,1.0,6,1,0.0,6,0,30.51845924936658,5.731140525873819,956.2329803894652,0.056846280705963634,43,0.1805388421178909,53.12326603625789,169.95067346955312,1.0,0,0,7,0.04103801752912729,16,26,9,6,26,50.176280705963634,9,Y
3,1,1,1,0,0,1,0.17826167645992208,0,0.10327095574902567,1,1.0,2,1,0.0,5,0,14.015284952031225,5.543200974338036,429.94810412255055,0.02948364522125487,20,0.1820654191149805,23.889808614345238,77.53030853699669,0.9741822610627435,0,0,3,0.08619625734494155,6,13,5,8,12,27.955537813293297,6,Y
14,24,8,10,15,43,12,0.2083581766714475,19,2.196351503714328,6,0.46529031961422473,53,4,0.32397998112864085,52,0,27.802440415169904,49.369152442486765,67698.33602090631,0.46109454888570167,245,0.02,3761.0153851683544,1371.7016087823752,0.37543937964290974,11,21,42,0.13872302630001473,91,153,23,24,95,34.08751061915821,63,Y
7,2,2,7,3,2,1,0.06090884387099265,1,1.393922924732843,1,1.0,6,1,0.0,20,0,37.06957435955171,15.953602766455,8992.128247530316,0.1881823122580147,120,0.06606077075267157,499.56333695655877,572.494980497929,0.6515192688167892,0,1,6,0.036969614623664215,52,68,16,10,41,32.296076578093455,28,Y
11,28,3,26,10,49,14,0.1897529981291555,21,2.2697255534768392,8,0.6004116697847408,60,9,0.6394236623013628,51,1,32.37273248515741,50.73818449642728,83214.02000113687,0.5507410056125336,295,0.020027444652316057,4623.006085254321,1640.8423104281787,0.669533440910627,13,24,47,0.14978044278147154,106,189,24,22,102,42.626969780186975,78,Y
4,2,1,1,0,3,1,0.1865593341866227,1,1.7932205259480416,1,0.5516948685129897,5,1,0.0,8,0,15.802050266931332,14.824237447055836,3449.650795986324,0.08103389737025979,52,0.0710338973702598,191.65052350640283,233.30667265255667,0.5516948685129897,0,1,5,0.11966102629740208,14,37,7,14,17,16.20338422155875,10,Y
4,4,0,1,1,6,2,0.207599841780566,3,2.0,1,0.6140810600702078,7,1,0.0,11,2,15.807526297133474,10.419117832393754,1694.8986690216982,0.054240015821943405,39,0.0942400158219434,94.16103716787212,163.3124298243633,0.40208026897303784,1,3,6,0.1145599050683396,12,26,6,11,23,17.26795335265669,12,Y
17,15,4,8,11,26,8,0.14826043869144684,12,2.179912526429736,3,0.48347912261710635,33,1,0.046258456672102266,48,0,27.21753263713941,48.25009566636675,62102.628072105595,0.4317395613085532,241,0.02,3450.148970208591,1295.8331450777428,0.16882406184980014,7,13,27,0.09330417547657874,83,157,19,21,87,29.535428978202475,56,Y
9,5,3,3,5,8,3,0.12015900019192816,4,2.0,2,0.9973499968011973,16,1,0.0,22,0,30.203645883691536,16.54860105866604,8248.028748320628,0.16962899955216762,103,0.05989399987204789,458.2227259067229,498.95946479226,0.3295759994881916,2,4,15,0.07026500031988028,43,59,15,12,42,28.97079892853875,25,Y
18,15,5,7,11,26,8,0.13950134325890287,12,2.1657614177006743,4,0.5079785078575544,33,1,0.0,51,0,29.132150640178914,46.35132393549283,61714.346816360056,0.44523589578152006,247,0.020249328370548575,3428.5781703160233,1336.6820795761596,0.12900268651780572,7,13,27,0.09,86,160,20,21,89,26.673677715454215,58,Y
36,27,5,8,23,52,14,0.13620265869635803,26,2.0,2,0.23740965819245965,73,1,0.0,100,0,68.02174390325152,64.53595360313682,196707.7714317739,1.1059294628738652,567,0.019814975585175688,10928.205352181205,3324.4911553062184,0.08925990234070276,13,26,61,0.09092512207412157,246,320,38,18,171,24.467541237597562,109,Y
14,20,2,13,11,36,10,0.2061448048310888,16,2.159037141256791,2,0.261444288114814,43,2,0.1301212973919196,38,0,62.47743771398539,22.78096661893928,32390.970630313954,0.471084156135129,254,0.04,1799.5012130981934,1422.4483630950422,0.21674753159461307,9,18,35,0.1361448048310888,84,170,31,17,80,39.40839305233646,52,Y
3,4,0,2,0,7,2,0.2356689178522682,3,2.0,1,0.36045354956393005,8,1,0.0,9,4,14.401247487149236,10.87281164593888,1699.9201488501863,0.05,38,0.09179138526846647,94.43990874805098,156.41274501376455,0.36045354956393005,1,3,7,0.1274603031207347,12,26,6,11,22,19.153549792074436,12,Y
2,1,0,1,0,0,1,0.2725234183330757,0,0.0,1,1.0,1,1,0.0,2,0,10.853619758758308,2.7629091006239372,81.96991731562935,0.01,10,0.3659228635418277,4.550292008958559,29.787614210845828,1.0,0,0,2,0.10844628187490339,3,7,2,4,9,34.85399552072062,3,Y
5,5,1,8,2,8,3,0.16719706143640717,3,2.929926535910179,2,0.7675183660224553,11,2,0.46496326795508947,12,1,22.14191248889527,13.892992653591019,4273.330862194986,0.1,69,0.07,237.40648098817448,307.58840881569074,0.64152538952991,2,4,10,0.11719706143640715,22,47,9,12,31,50.07555905480877,21,Y
6,2,1,5,3,2,1,0.05570141547620765,1,1.046761031747176,1,1.0,5,1,0.0,21,0,40.87273289720969,15.24539250476424,8993.51342348333,0.19859716904758473,127,0.06953238968252824,499.63971257301563,600.8285983939542,0.738309742063206,0,1,5,0.03523380515873588,54,72,16,9,38,26.24504478335328,27,Y
1,1,0,1,1,0,1,0.31708660469621,0,0.0,1,1.0,1,1,0.0,2,0,9.416456998547229,2.946732244371866,81.21791354575146,0.01,9,0.3380708720648688,4.511299220890816,27.626299672233817,1.0,0,0,2,0.12515747676107875,2,7,2,5,8,54.35038955459187,3,Y
19,8,12,5,9,14,4,0.13435542921046215,7,2.0,4,0.9712891415790758,27,1,0.0,28,0,77.56106658325238,8.369901242291444,5361.241819777171,0.2158984487970108,119,0.12384767319551623,297.8447017881553,642.4294026550825,0.2274414683835595,3,7,24,0.07230465360896754,49,70,30,10,63,34.51944984886686,33,Y
4,6,1,7,0,4,4,0.09192035600974593,2,2.0,1,0.4894380419463973,15,1,0.0,36,1,35.632594134077735,23.186103377973318,19122.31448387377,0.27903982199512706,163,0.04,1062.3465558070254,825.126000675735,0.24743952532033875,1,2,13,0.08096017800487297,49,114,17,16,51,17.806244865466528,44,Y
5,9,1,17,5,15,5,0.24554762394183743,6,2.7558331620356906,2,0.37913807859775284,16,1,0.2890475211632517,4,1,24.490990824658823,13.289047521163251,4309.965662661408,0.10710952478836748,69,0.07710952478836748,239.4457095658998,324.7005976117911,0.409909442565499,4,7,13,0.15289047521163251,24,44,12,13,34,82.89047521163252,21,Y
11,12,1,4,8,18,6,0.17403944581293443,7,2.4660838223524855,1,0.2720443765395512,21,1,0.09975346366915988,33,0,18.44095024165175,42.9605991872197,30232.47269725298,0.24593590055398157,150,0.021995069273383197,1679.579594291832,729.9918075686312,0.2317731865756271,5,9,16,0.11603451508631762,46,103,10,18,60,26.396248897758387,37,Y
12,3,11,9,9,5,2,0.12373775346713607,2,2.0,2,1.0,17,1,0.0,10,0,48.579118632670614,7.690610363989563,2593.002351078952,0.11681235918492441,68,0.1368123591849244,144.05451393631375,349.7562183348191,0.455162021228743,1,2,16,0.06373775346713607,26,41,22,12,43,57.94401711813725,19,Y
7,5,3,3,4,8,3,0.16828240254992283,4,2.0,2,0.8675399942047208,13,1,0.0,14,0,25.10809272860216,13.163799214604104,4343.069954954803,0.11,69,0.07470159976818884,241.2808142530317,330.1224274309036,0.36753999420472083,2,4,12,0.09649200115905583,25,44,13,13,31,34.49701791619043,18,Y
18,10,1,31,8,17,5,0.08828920382577779,8,2.141446019128889,3,0.49973522295466666,26,3,0.4738441640817778,30,0,33.66858428396089,41.22610502358756,57037.16914887632,0.45828920382577776,262,0.02,3168.7303181824427,1385.1478254420479,0.5987474363448889,4,8,22,0.06828920382577779,108,154,22,17,90,54.644642009827564,61,Y
27,19,12,10,14,35,10,0.13303338504328518,16,2.153410714668147,8,0.7765892853318529,51,3,0.3234107146681471,65,0,61.237319803080915,27.896863378645985,42689.465041842224,0.5289114903174246,271,0.03767779501442839,2371.634427014011,1592.808781511812,0.3926995346104335,9,17,43,0.08535559002885677,118,152,40,17,120,28.253482925007777,76,Y
7,2,6,0,7,3,1,0.15174580359179352,1,1.8254196408206491,1,1.0,10,1,0.0,12,0,33.19293979988247,4.0027578142819324,511.9562771911206,0.03912709820410325,31,0.253016785632826,28.44235486131622,129.89874753106236,0.5436450897948377,0,1,10,0.061745803591793505,10,21,9,7,29,37.268124588510396,12,Y
7,10,2,9,5,18,5,0.14542727694515428,9,2.0,2,0.5621311405111069,25,2,0.2024415825437388,30,2,25.09454461096914,25.98400428113623,16044.005768368555,0.20963376261843916,130,0.03493896043640653,891.3330439853077,629.8601085889405,0.3518311869078041,4,9,21,0.1054272769451543,50,80,14,14,55,32.588388641285626,39,Y
5,6,0,5,2,11,3,0.17679856577430658,5,2.0,1,0.27855397625208766,12,1,0.0,16,0,17.624506721288437,13.953971572537577,3329.4592852269284,0.07864028684513868,55,0.06864028684513869,184.96811576626126,241.15385617869748,0.25543885261944527,2,5,10,0.13,21,34,8,11,31,32.73832424308969,22,Y
18,17,2,13,13,31,9,0.18603210960797573,15,2.070541282275093,3,0.3941880765873603,39,1,0.05771559458871257,35,0,65.33344043566744,22.535591737217302,33148.02856866811,0.4871743123136194,260,0.04,1841.5568588097228,1471.511271822304,0.16847706305914173,8,15,32,0.11603210960797572,88,171,33,17,82,43.02063311440756,49,Y
