LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
55,34,25,3,91,12,30,0.22,6,2.0,26,0.87,70,1,0.0,133,3,54.04,77.46,324260.81,1.4,605,0.01,18014.49,4185.91,0.03,3,6,42,0.11,220,385,71,50,283,41.41,136,Y
4,3,0,2,4,4,2,0.17,2,2.0,1,0.5,6,1,0.0,10,1,15.9,9.0,1287.55,0.05,35,0.11,71.53,143.06,0.5,1,2,6,0.1,16,19,8,9,21,37.5,12,N
17,15,3,28,6,28,8,0.14,14,2.0,6,0.75,37,1,0.0,29,0,78.29,48.05,180758.79,1.25,565,0.02,10042.15,3761.89,0.13,7,14,31,0.1,217,348,70,31,81,53.97,57,N
5,3,1,1,2,4,2,0.08,2,2.0,2,1.0,21,1,0.0,23,2,56.67,6.13,2126.03,0.12,73,0.16,118.11,347.11,0.5,1,2,21,0.06,35,38,20,7,32,11.54,24,N
31,11,5,7,30,20,6,0.15,10,2.0,5,0.83,26,1,0.0,33,0,53.63,18.46,18269.63,0.33,172,0.05,1014.98,989.84,0.17,5,10,22,0.06,68,104,35,19,102,52.86,40,Y
33,11,5,18,28,20,6,0.1,10,2.0,4,0.67,29,1,0.0,44,2,71.49,34.84,86774.3,0.83,380,0.03,4820.79,2490.74,0.17,5,10,25,0.05,135,245,62,32,124,51.11,62,N
0,9,0,0,0,10,5,0.56,2,5.0,1,0.2,12,5,1.0,9,1,19.29,6.43,797.14,0.04,31,0.16,44.29,124.0,1.0,4,7,9,0.5,10,21,7,9,10,0.0,9,N
2,3,0,0,0,4,2,0.2,2,2.0,1,0.5,5,1,0.0,10,1,6.92,8.0,442.81,0.02,16,0.13,24.6,55.35,0.5,1,2,5,0.15,6,10,3,8,13,0.0,10,N
2,3,2,0,2,4,2,0.29,2,2.0,2,1.0,6,1,0.0,7,0,16.52,6.19,632.28,0.03,25,0.16,35.13,102.19,0.5,1,2,6,0.17,11,14,8,9,12,22.22,7,N
31,19,5,12,25,34,10,0.16,16,2.13,6,0.6,41,3,0.22,52,2,47.49,47.96,109246.59,0.76,350,0.02,6069.25,2277.73,0.3,9,17,33,0.08,140,210,54,37,121,41.57,64,N
74,23,10,30,18,42,12,0.13,20,2.1,10,0.83,64,3,0.18,63,3,85.71,38.23,125251.55,1.09,487,0.03,6958.42,3276.5,0.25,11,21,54,0.06,203,284,77,29,186,43.24,93,N
134,60,9,63,31,38,41,0.17,16,2.38,23,0.56,118,6,0.13,177,5,101.81,54.82,305928.62,1.86,767,0.02,16996.03,5580.79,0.15,11,19,79,0.1,268,499,110,45,406,34.69,240,N
14,3,14,0,7,4,2,0.05,2,2.0,2,1.0,19,1,0.0,41,1,93.81,15.69,23101.5,0.49,241,0.06,1283.42,1472.15,0.5,1,2,19,0.03,96,145,52,17,63,14.58,41,N
6,5,1,7,2,8,3,0.2,4,2.0,2,0.67,11,1,0.0,8,0,17.71,10.67,2014.61,0.06,43,0.09,111.92,188.87,0.33,2,4,10,0.13,16,27,9,12,24,52.94,15,N
33,5,4,8,4,8,3,0.13,4,2.0,3,1.0,14,1,0.0,16,3,28.18,15.16,6475.08,0.14,82,0.07,359.73,427.18,0.33,2,4,13,0.05,32,50,19,18,62,42.86,24,N
20,11,4,4,16,18,6,0.19,8,2.25,5,0.83,22,3,0.4,27,4,53.81,14.9,11951.03,0.27,140,0.07,663.95,801.91,0.5,5,9,18,0.09,42,98,31,22,68,42.55,31,N
16,9,2,11,28,12,5,0.11,4,3.0,1,0.2,21,5,1.0,34,2,41.24,20.76,17773.08,0.29,155,0.05,987.39,856.15,1.0,4,6,18,0.06,59,96,27,19,90,53.42,45,N
31,7,7,1,29,12,4,0.09,6,2.0,4,1.0,33,1,0.0,43,0,84.37,19.2,31093.83,0.54,267,0.05,1727.43,1619.65,0.25,3,6,31,0.04,97,170,48,19,105,41.1,44,N
1,3,0,0,0,4,2,0.22,2,2.0,1,0.5,5,1,0.0,9,2,14.83,3.5,181.62,0.02,15,0.29,10.09,51.89,0.5,1,2,5,0.18,4,11,4,7,11,0.0,9,N
3,11,0,0,0,16,6,0.4,6,2.67,1,0.17,18,4,0.6,15,2,7.45,30.8,7065.15,0.08,54,0.03,392.51,229.39,0.67,5,8,14,0.32,22,32,5,14,19,0.0,15,N
5,3,9,0,6,4,2,0.07,2,2.0,2,1.0,13,1,0.0,30,0,58.05,14.68,12512.17,0.28,151,0.07,695.12,852.22,0.5,1,2,13,0.05,57,94,33,17,42,16.67,30,N
23,9,5,10,9,16,5,0.12,8,2.0,5,1.0,21,5,1.0,31,1,54.55,14.84,12009.6,0.27,140,0.07,667.2,809.39,1.0,4,8,18,0.07,61,79,37,18,74,38.0,41,N
13,17,5,2,0,32,9,0.14,16,2.0,9,1.0,59,1,0.0,62,0,183.65,7.02,9044.12,0.43,214,0.14,502.45,1288.79,0.11,8,16,52,0.12,100,114,57,8,78,3.13,64,N
0,19,5,4,15,16,13,0.2,8,2.0,6,0.46,42,1,0.0,60,1,66.12,13.9,12780.02,0.31,155,0.07,710.0,919.26,0.08,4,8,31,0.16,57,98,41,20,80,24.05,64,N
10,17,3,12,20,32,9,0.13,16,2.0,3,0.33,46,1,0.0,55,4,52.18,33.32,57931.89,0.58,292,0.03,3218.44,1738.63,0.11,8,16,39,0.07,113,179,39,23,138,36.78,67,N
1,9,4,1,0,16,5,0.15,8,2.0,3,0.6,20,1,0.0,32,0,27.2,13.24,4764.71,0.12,72,0.08,264.71,360.0,0.2,4,8,17,0.14,30,42,17,15,35,3.03,33,N
3,5,2,0,0,8,3,0.2,4,2.0,3,1.0,12,1,0.0,15,1,8.17,18.0,2648.68,0.05,36,0.06,147.15,147.15,0.33,2,4,11,0.16,15,21,5,12,19,0.0,15,N
1,3,1,1,0,4,2,0.11,2,2.0,2,1.0,16,1,0.0,17,1,54.5,9.27,4686.53,0.17,103,0.11,260.36,505.41,0.5,1,2,16,0.1,51,52,22,8,20,5.56,18,N
12,9,4,2,12,16,5,0.13,8,2.0,5,1.0,22,1,0.0,38,1,54.44,19.25,20172.82,0.35,176,0.05,1120.71,1047.94,0.2,4,8,19,0.07,70,106,40,22,73,26.92,40,N
53,57,13,45,13,112,29,0.17,56,2.0,27,0.93,162,7,0.21,130,0,91.32,55.88,285170.84,1.7,729,0.02,15842.82,5103.0,0.24,28,56,135,0.11,309,420,94,34,259,30.85,175,N
10,7,5,5,1,12,4,0.18,6,2.0,3,0.75,21,1,0.0,17,2,31.11,12.06,4520.83,0.13,75,0.08,251.16,375.0,0.25,3,6,19,0.12,31,44,18,14,34,26.09,22,N
6,3,3,4,15,4,2,0.14,2,2.0,2,1.0,8,1,0.0,10,3,16.21,10.56,1809.36,0.06,39,0.09,100.52,171.3,0.5,1,2,8,0.06,13,26,8,13,36,65.51,14,N
16,11,5,3,8,18,6,0.24,8,2.25,4,0.67,28,5,0.8,22,0,37.5,29.45,32535.15,0.37,187,0.03,1807.51,1104.59,0.83,5,9,24,0.12,72,115,33,27,50,33.33,25,N
51,35,10,9,73,62,18,0.16,28,2.21,10,0.56,75,9,0.47,107,1,51.85,64.92,218524.86,1.12,516,0.02,12140.27,3366.16,0.5,17,31,59,0.07,193,323,55,37,241,43.39,116,Y
5,5,1,0,0,8,3,0.15,4,2.0,3,1.0,10,1,0.0,20,1,34.17,10.29,3620.93,0.12,71,0.1,201.16,351.75,0.33,2,4,9,0.12,25,46,17,14,26,0.0,20,N
1,3,4,0,6,4,2,0.05,2,2.0,2,1.0,8,1,0.0,42,0,94.81,13.88,18268.21,0.44,210,0.07,1014.9,1316.03,0.5,1,2,8,0.04,91,119,59,18,50,12.5,42,N
24,33,7,13,55,60,17,0.16,28,2.14,6,0.35,79,7,0.38,93,1,56.02,48.06,129374.54,0.9,407,0.02,7187.47,2692.19,0.41,16,30,64,0.09,173,234,63,35,186,42.24,106,N
5,3,1,0,0,4,2,0.2,2,2.0,2,1.0,7,1,0.0,10,1,10.42,6.75,474.58,0.02,19,0.15,26.37,70.31,0.5,1,2,7,0.13,6,13,4,9,16,0.0,10,N
4,3,0,0,1,4,2,0.14,2,2.0,1,0.5,6,1,0.0,14,3,12.74,7.86,786.33,0.03,24,0.13,43.68,100.08,0.5,1,2,6,0.1,10,14,7,11,20,6.67,14,N
22,5,0,3,13,16,3,0.09,8,2.0,1,0.33,12,1,0.0,32,1,58.73,53.2,166215.79,1.04,538,0.02,9234.21,3124.36,0.33,4,8,11,0.04,266,272,40,16,71,33.33,35,N
0,11,3,2,20,14,6,0.21,4,3.5,2,0.33,18,1,0.0,27,0,38.41,13.45,6946.75,0.17,92,0.07,385.93,516.54,0.17,5,7,14,0.12,39,53,29,20,49,44.9,29,N
15,11,4,9,22,20,6,0.13,10,2.0,6,1.0,30,1,0.0,36,3,46.84,21.46,21576.47,0.34,182,0.05,1198.69,1005.29,0.17,5,10,26,0.07,61,121,27,19,83,46.27,45,N
14,5,1,3,34,8,3,0.14,4,2.0,3,1.0,11,1,0.0,18,2,31.39,9.47,2815.15,0.1,60,0.11,156.4,297.25,0.33,2,4,10,0.04,23,37,17,14,70,67.27,21,Y
55,7,9,0,23,12,4,0.19,6,2.0,4,1.0,19,1,0.0,21,0,51.3,7.64,2991.43,0.13,77,0.13,166.19,391.73,0.25,3,6,17,0.04,28,49,22,12,100,52.27,21,N
2,23,10,14,78,42,12,0.13,20,2.1,6,0.5,52,4,0.27,79,7,89.42,13.73,16858.82,0.41,201,0.07,936.6,1227.81,0.33,11,21,42,0.07,84,117,52,17,174,53.8,93,Y
8,5,2,2,19,8,3,0.14,4,2.0,3,1.0,10,1,0.0,20,1,31.51,10.5,3474.19,0.11,64,0.1,193.01,330.88,0.33,2,4,9,0.06,21,43,18,18,50,51.22,22,Y
17,21,7,0,8,36,11,0.2,16,2.25,8,0.73,53,5,0.4,55,4,48.89,26.83,35190.17,0.44,217,0.04,1955.01,1311.63,0.45,10,18,44,0.14,88,129,41,25,81,12.7,55,N
9,7,4,2,13,12,4,0.18,6,2.0,4,1.0,16,1,0.0,20,0,46.13,14.44,9617.77,0.22,122,0.07,534.32,666.05,0.25,3,6,14,0.09,38,84,25,19,45,42.86,22,N
4,3,2,0,4,4,2,0.17,2,2.0,2,1.0,6,1,0.0,12,1,23.34,6.11,871.59,0.05,33,0.16,48.42,142.62,0.5,1,2,6,0.1,10,23,9,11,21,25.0,12,N
10,13,6,1,16,24,7,0.18,12,2.0,5,0.71,29,1,0.0,39,5,29.5,36.25,38771.24,0.36,185,0.03,2153.96,1069.55,0.14,6,12,24,0.1,65,120,26,29,67,30.36,40,N
18,6,6,7,6,4,4,0.11,2,2.0,3,0.75,16,1,0.0,29,3,49.27,18.53,16907.83,0.3,151,0.05,939.32,912.7,0.25,1,2,14,0.07,57,94,40,26,61,30.95,36,N
47,15,7,27,28,20,9,0.1,10,2.0,6,0.67,50,1,0.0,59,1,47.3,45.77,99082.56,0.72,336,0.02,5504.59,2164.83,0.11,5,10,43,0.06,136,200,52,35,162,48.25,86,N
2,7,1,0,0,12,4,0.17,6,2.0,2,0.5,14,1,0.0,24,2,20.18,16.36,5403.6,0.11,73,0.06,300.2,330.22,0.25,3,6,12,0.15,30,43,11,12,27,0.0,24,N
0,11,3,2,7,18,6,0.2,8,2.25,5,0.83,20,5,0.8,28,1,33.22,15.91,8407.11,0.18,98,0.06,467.06,528.45,0.83,5,9,16,0.16,35,63,22,20,38,24.32,30,Y
7,5,1,2,0,8,3,0.13,4,2.0,2,0.67,10,1,0.0,22,2,55.95,7.24,2931.85,0.14,81,0.14,162.88,405.0,0.33,2,4,9,0.09,37,44,23,9,32,8.33,24,N
14,7,3,3,12,12,4,0.17,6,2.0,4,1.0,16,1,0.0,20,0,47.35,11.12,5850.56,0.18,97,0.09,325.03,526.35,0.25,3,6,14,0.08,34,63,26,17,50,42.86,23,N
32,13,13,16,23,24,7,0.09,12,2.0,7,1.0,38,1,0.0,59,9,104.75,22.14,51324.87,0.77,349,0.05,2851.38,2318.71,0.14,6,12,33,0.05,126,223,74,26,138,39.8,75,Y
1,3,1,0,0,4,2,0.2,2,2.0,2,1.0,6,1,0.0,10,0,10.75,7.0,526.99,0.03,21,0.14,29.28,75.28,0.5,1,2,6,0.17,7,14,4,8,12,0.0,10,N
3,3,0,2,0,8,2,0.18,4,2.0,1,0.5,5,1,0.0,9,2,24.08,7.22,1256.07,0.06,39,0.14,69.78,173.92,0.5,2,4,5,0.13,10,29,9,13,15,18.18,11,N
27,13,4,4,33,6,10,0.24,2,3.0,4,0.4,25,4,0.33,38,3,32.0,26.1,21802.25,0.28,142,0.04,1211.24,835.34,0.4,2,3,17,0.1,54,88,30,29,103,49.33,42,N
9,19,0,6,6,36,10,0.16,18,2.0,1,0.1,38,5,0.44,58,3,30.99,33.52,34816.7,0.35,187,0.03,1934.26,1038.71,0.5,9,18,30,0.13,83,104,26,21,80,17.14,64,Y
6,31,3,1,19,54,16,0.22,24,2.25,7,0.44,61,9,0.53,72,6,86.16,18.26,28729.02,0.52,255,0.05,1596.06,1573.33,0.56,15,28,47,0.16,83,172,50,22,99,21.74,73,N
12,5,1,3,4,8,3,0.18,4,2.0,2,0.67,10,3,1.0,14,0,15.83,13.82,3022.38,0.07,46,0.07,167.91,218.72,1.0,2,4,9,0.09,19,27,11,16,34,33.33,17,N
0,3,4,0,6,4,2,0.11,2,2.0,2,1.0,8,1,0.0,19,2,31.58,9.5,2850.0,0.1,60,0.11,158.33,300.0,0.5,1,2,8,0.08,19,41,16,16,26,24.0,19,N
40,11,4,25,13,16,6,0.08,8,2.0,4,0.67,27,5,0.8,48,1,71.01,24.77,43561.75,0.59,279,0.04,2420.1,1758.75,0.83,4,8,23,0.04,107,172,54,25,151,44.19,73,N
4,3,1,2,6,4,2,0.25,2,2.0,2,1.0,5,1,0.0,6,0,17.91,6.29,707.7,0.04,27,0.16,39.32,112.59,0.5,1,2,5,0.11,8,19,7,11,19,57.14,8,N
1,9,1,1,0,16,5,0.14,8,2.0,5,1.0,32,1,0.0,35,1,110.24,10.11,11259.34,0.37,191,0.1,625.52,1114.08,0.2,4,8,29,0.13,95,96,47,10,38,2.78,36,N
10,5,9,2,18,8,3,0.17,4,2.0,2,0.67,18,1,0.0,16,1,45.77,7.71,2723.97,0.12,70,0.13,151.33,353.11,0.33,2,4,17,0.04,27,43,21,12,71,55.56,18,N
9,5,2,4,3,8,3,0.14,4,2.0,3,1.0,14,1,0.0,17,0,29.6,24.29,17460.6,0.24,137,0.04,970.03,718.97,0.33,2,4,13,0.09,60,77,21,17,34,29.17,21,N
17,20,3,5,0,14,15,0.22,6,2.33,3,0.2,40,4,0.21,63,3,45.89,35.45,57670.7,0.54,262,0.03,3203.93,1626.88,0.27,4,7,27,0.17,79,183,39,35,86,7.35,68,N
6,9,2,1,0,16,5,0.2,8,2.0,3,0.6,17,1,0.0,24,3,32.54,9.5,2936.77,0.1,63,0.11,163.15,309.13,0.2,4,8,14,0.16,19,44,15,15,32,4.0,25,N
155,71,5,14,170,122,37,0.18,58,2.1,26,0.7,148,21,0.56,196,1,127.7,71.54,653537.1,3.05,1177,0.01,36307.62,9135.35,0.57,32,61,113,0.07,454,723,165,52,536,48.42,210,Y
14,5,2,0,39,8,3,0.06,4,2.0,1,0.33,13,1,0.0,47,2,59.87,15.65,14671.27,0.31,150,0.06,815.07,937.19,0.33,2,4,12,0.02,82,68,55,21,121,45.35,47,N
67,29,10,27,41,56,15,0.13,28,2.0,15,1.0,76,15,1.0,92,2,46.37,57.0,150670.96,0.88,466,0.02,8370.61,2643.35,1.0,14,28,63,0.07,192,274,32,19,228,42.5,119,N
9,3,5,0,12,4,2,0.11,2,2.0,2,1.0,10,1,0.0,18,1,35.45,10.29,3750.81,0.12,70,0.1,208.38,364.66,0.5,1,2,10,0.05,27,43,21,16,40,40.0,18,N
3,3,1,1,2,4,2,0.17,2,2.0,1,0.5,6,1,0.0,11,1,14.83,9.63,1373.5,0.05,32,0.1,76.31,142.7,0.5,1,2,6,0.11,11,21,8,14,18,21.43,12,N
6,9,3,10,22,16,5,0.16,8,2.0,2,0.4,24,1,0.0,22,7,27.26,22.11,13319.21,0.2,114,0.05,739.96,602.54,0.2,4,8,21,0.08,42,72,19,20,61,59.26,32,N
1,3,4,0,0,4,2,0.2,2,2.0,2,1.0,9,1,0.0,10,0,22.35,7.27,1181.93,0.05,37,0.14,65.66,162.52,0.5,1,2,9,0.17,16,21,11,10,12,0.0,10,N
33,5,3,1,12,8,3,0.10726165814534502,4,2.0,2,0.8789723642442497,16,1,0.0,28,1,43.2492573166287,19.359857523807776,16137.706787514073,0.28,146,0.05,896.5425816513853,833.8763972143728,0.31063557827908,2,4,15,0.04484110543023001,54,91,30,21,78,33.527835089051365,30,Y
11,5,1,3,18,8,3,0.12655728905188243,4,2.0,3,1.0,10,1,0.0,20,2,36.94856097704661,10.552138231323465,4197.24888341976,0.13360677737029392,74,0.09655728905188243,233.1780435801735,392.8814456849084,0.33,2,4,9,0.05344271094811757,26,47,21,17,54,48.19479316462117,23,Y
41,17,7,8,55,30,9,0.1009295692262974,13,2.1904049038321793,8,0.9314542346204154,52,2,0.15232392306574352,84,2,109.54850626682769,40.40246644898993,147050.82713040293,1.2955317962114208,557,0.024767607693425647,8169.487460100805,3889.805588206725,0.26523239230657436,8,15,44,0.0504647846131487,233,324,91,30,192,43.23702022258614,92,Y
18,37,10,4,70,65,20,0.14188187719961998,32,2.045151133358556,14,0.7336537192053203,95,2,0.09980776847680786,135,0,148.22774301491327,34.78188583799363,160335.87614356098,1.585439480643344,670,0.027623624560076002,8907.546771406018,4762.664289751792,0.14505501759695988,16,32,77,0.087623624560076,227,443,106,31,229,35.71541692283738,139,Y
16,32,11,2,61,56,17,0.1272821634861186,27,2.067945912847035,15,0.9027178365138814,86,1,0.05435673027762808,130,0,144.27821231603406,33.69208664550256,147799.5161873782,1.51605846311159,640,0.027282163486118595,8211.08251755734,4558.032425742594,0.10979240330539089,14,28,71,0.08184649045835579,211,428,105,32,212,33.71494923964084,133,Y
53,29,15,6,60,27,19,0.19379903611053445,11,3.2644337345614938,16,0.8378118072535029,60,6,0.22127590354826135,108,2,99.00418966134282,40.58269782771665,130762.89558038927,1.1642265061754027,509,0.027355662654385066,7264.607972966741,3483.5988069587493,0.26966506018422404,8,13,42,0.09689951805526723,204,305,79,30,229,38.769766745028534,115,Y
8,3,2,0,11,5,2,0.13367694169406422,2,2.0,2,1.0,7,1,0.0,16,0,28.689915995552635,12.871146864725922,4750.929287017943,0.1226461166118716,70,0.08103082508219261,263.9420680759877,365.4165444670213,0.43749199120090854,1,2,7,0.06,24,45,18,18,38,38.953266886484556,17,Y
25,13,5,6,11,22,7,0.14,11,2.0,7,0.9193765363673969,32,1,0.0,48,2,66.53299249190194,24.740262568059602,38608.54928604145,0.5286941595065252,248,0.04267059421521789,2144.9176828851546,1589.5046926403716,0.12900589132282686,5,11,27,0.08832351446195527,100,148,56,27,92,26.603156732448145,54,Y
26,6,3,1,15,10,3,0.11607324052224276,5,2.0,2,0.7321126579626207,16,1,0.0,29,1,41.42819695873649,20.196957849613064,16799.77971537291,0.28,144,0.05,933.325063686682,832.1610758450034,0.2871380252740193,2,5,15,0.050715493681495166,53,90,31,23,73,35.73366787740144,31,Y
9,3,2,0,7,4,2,0.12909710229945592,2,2.0,2,1.0,6,1,0.0,15,0,28.188554000386087,13.963781428927525,5437.215180412361,0.13180579540108817,74,0.07180579540108817,302.06958554691965,390.37835627603965,0.48465073909075057,1,2,6,0.06,27,47,18,19,33,32.458348674284665,15,Y
18,29,7,3,34,47,16,0.1430576506175067,22,2.396219208468663,13,0.7983530249558924,72,3,0.17458647592626003,115,0,146.07209301746263,27.268737257357948,94584.87441757297,1.204120998235695,514,0.03670604991178476,5254.715421854073,3617.3306417451586,0.22964555079393717,12,23,58,0.09658790017643049,209,304,104,25,172,24.487347945537106,118,Y
17,17,1,6,8,32,9,0.15358439870056528,16,2.0,2,0.3887020584745623,35,3,0.2988567714124363,53,2,46.37781971669416,29.863107259322213,36036.81263952519,0.42377941494349924,213,0.03641560129943472,2002.0440355291776,1265.6939739740003,0.3845191766101751,8,16,28,0.11075319610169586,93,120,38,22,86,21.666206716751194,59,Y
11,4,2,1,19,7,2,0.13813481489600146,3,2.0,1,0.4549674019679023,10,1,0.0,18,1,42.1156771873947,10.499850332943328,4471.734866840969,0.14626962979200292,82,0.09440444468800438,248.4333964705978,429.3791915490319,0.36170814676797525,1,3,10,0.05186518510399855,27,55,20,15,51,51.3354209355075,19,Y
29,21,5,6,27,35,11,0.14203875707773822,14,2.417767457533571,9,0.8228542599088334,47,10,0.9734961579894035,74,1,67.34839459518572,36.11491707996547,83819.18862715157,0.7856883391795013,363,0.030815502831095277,4656.619107106666,2352.420068118255,0.975127163651594,10,17,38,0.08285425990883348,127,235,56,31,140,31.594602210747784,81,Y
8,7,3,4,15,13,4,0.10181785886376483,6,2.0,4,1.0,22,1,0.0,38,3,62.45108706456756,15.918986271859808,13226.636498020982,0.29773034079423405,157,0.06227321170435275,734.8171539573714,888.7208547822471,0.22954464715941209,3,6,20,0.06227321170435275,56,101,31,16,68,33.97362569325325,43,Y
33,9,4,5,23,16,5,0.13387821809211412,8,2.0,4,0.8848140584868119,22,1,0.0,31,0,50.76677153315947,18.52771148401312,17406.295681407184,0.31387821809211414,164,0.05,967.0176988240395,940.0075721227247,0.22158970210523482,4,8,19,0.05355128723684564,64,100,33,19,95,46.04048625296427,36,Y
4,34,5,4,18,63,17,0.1891706085536072,29,2.134976348678357,15,0.8888388519750501,79,7,0.36078208880310647,90,1,192.84166233483452,21.664291417464035,89315.67686715654,1.3795496677754506,587,0.04966824342144288,4961.986372818821,4144.523883155517,0.4001185756459923,16,31,63,0.14883885197505006,216,370,111,22,118,19.6796701576481,94,Y
19,19,2,6,25,36,10,0.14536279174897843,18,2.0,4,0.4903255533605752,42,6,0.6058883601782445,64,2,38.3866692361829,30.392516503698392,34384.2827147789,0.3841534859190503,198,0.03487906941700719,1910.2354621906566,1142.478048360909,0.6463720825102157,9,18,34,0.10072558349795686,78,120,30,23,115,29.171785182339733,70,Y
16,12,5,2,26,21,6,0.15414529573614436,10,2.1314957182163505,6,0.9071794930237526,28,3,0.3326068166648867,40,1,67.65346009638905,14.330641298860433,13344.04693641552,0.3109401689920825,156,0.07320512674406186,741.340007863459,940.4633694463364,0.46149571821635055,5,10,23,0.0786752112401031,62,94,44,20,86,40.33457210654299,42,Y
5,5,2,2,12,8,3,0.16128963257543302,4,2.0,3,1.0,10,1,0.0,17,1,28.27752412063009,9.375197745597957,2668.7996513992734,0.08871036742456699,54,0.11419308838362202,148.26628887063163,271.7480455217348,0.33,2,4,9,0.10612753724677151,17,36,14,15,37,37.77559702861406,19,Y
2,6,4,0,11,11,3,0.10174366429004991,5,2.0,2,0.7360506856796007,19,2,0.5531744925666557,38,0,53.04138974135042,13.547451179460232,9604.979270157583,0.2395380142597005,124,0.07825633570995008,533.6125178246257,712.9127478253686,0.6767660998179036,2,5,17,0.06,46,77,33,19,64,23.611221009557802,38,Y
9,3,2,0,11,5,2,0.13309062261897533,2,2.0,1,0.7929282845286522,7,1,0.0,16,0,32.77383309034233,12.825222972652368,5105.224886528124,0.1361812452379507,77,0.07927186785692603,283.62672598740903,402.17081840675297,0.4474594154774192,1,2,7,0.05690937738102466,27,50,18,17,39,39.23440366292184,16,Y
3,8,3,3,10,12,5,0.09093882770404299,6,2.0,4,0.9149182238138818,23,1,0.0,50,3,51.673258259954196,28.491153889801684,41775.792762007935,0.489061172295957,239,0.03613264653699463,2320.876301402257,1468.894482785163,0.24491822381388179,3,6,19,0.07707147424103762,97,141,44,26,69,22.01654735379098,54,Y
9,8,1,0,16,11,4,0.2230402987610408,4,2.9367299887367344,3,0.6253080045053061,12,4,0.9367299887367345,22,2,35.416613151022595,12.456993083443,5489.568752267483,0.15,83,0.08063270011263265,304.9798886869761,440.74774898535776,0.957609092453612,3,5,9,0.09746919954946939,30,53,21,17,48,43.292630947062655,22,Y
14,6,2,2,23,10,3,0.10724958111708013,5,2.0,3,1.0,14,1,0.0,30,1,35.23454942818454,18.13818423538158,11601.866092851733,0.2158743716756202,120,0.051375209441459936,644.5510676002515,638.1934668885133,0.2843802360364983,2,5,13,0.047249581117080136,44,75,21,18,72,46.01578895611154,33,Y
9,8,2,1,11,13,4,0.16248270138447157,5,2.1647334122374353,3,0.8879812796785439,15,3,0.5271469191597933,25,1,34.60131872175355,15.746288151495875,8565.794530489644,0.1834106635105026,103,0.06,475.8765651746492,544.3471026224526,0.7174481041534146,3,6,12,0.1156613743634664,41,61,21,17,48,32.26684597947102,27,Y
8,5,2,2,18,8,3,0.13773052957518822,4,2.0,3,1.0,10,1,0.0,20,1,32.4348091981108,10.565814642319541,3632.7397428182007,0.11453894084962356,65,0.09886526478759411,201.8178147186945,343.20889808279,0.33,2,4,9,0.06,21,44,18,18,49,49.82087148310354,22,Y
33,13,5,6,13,23,7,0.14,11,2.0,7,0.9834325960212837,30,1,0.0,44,0,76.40636059582606,22.658440629308277,38617.869442721094,0.5694571065589987,264,0.04849387236557126,2145.435954640536,1714.0879053890314,0.1377408085483569,5,11,25,0.07376531908607187,111,152,63,25,99,30.295115079772174,50,Y
17,36,13,20,68,54,21,0.14103945819571173,25,2.1228275094733373,11,0.545384439249037,99,8,0.368482528420012,130,1,79.44774767391321,54.772004321567834,233648.41197739425,1.4263201806014294,606,0.018773393533809808,12980.465937990006,4270.704848504272,0.3984825284200121,14,27,80,0.09245321293238037,253,353,92,39,237,40.497567072483776,150,Y
13,17,1,6,14,33,9,0.14452350233709066,16,2.0,2,0.30119446961782137,40,3,0.3265056838053315,61,3,46.43038583502921,30.5330359510585,37113.59539173142,0.42996190459169825,217,0.03515883255430311,2061.8663026469644,1284.8611159122959,0.4045615977453924,8,16,32,0.11194408605993911,89,128,35,22,95,22.72443624003312,67,Y
23,37,9,21,75,63,20,0.14700079769829105,29,2.157000797698291,7,0.3979952138102537,101,9,0.42,116,1,79.48763519553307,51.55579792598444,211300.8152449961,1.3687971282861522,593,0.02,11738.931569122133,4098.169348164336,0.45,17,31,83,0.08659984046034179,255,338,85,34,238,45.698049998644414,138,Y
8,18,1,6,6,33,9,0.1563444440040243,16,2.0,2,0.22428890386317324,38,4,0.359577768088535,57,3,33.5598558651709,32.74319435085517,35506.0592663871,0.36645000198189054,191,0.03,1972.5574323918393,1089.836606159716,0.42871665807847414,8,16,30,0.12817222200201217,81,110,28,23,79,17.40137225371226,63,Y
