LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective
15,26,29,0,1,21,16,0.15078684483831303,10,2.0916881811256607,15,0.908426310323374,112,3,0.19831181887433935,109,0,12,0.7896565256528962,142.7246354359254,31.97246497263984,134022.31463438412,1.4243775946827744,632,0.03460657758084349,7445.678328517505,4275.068808309207,0.2437052412934959,5,10,97,0.13,239,393,86,22,128,1.8607307346089952,110,Y
4,4,8,0,1,7,2,0.22807440155164063,3,2.0,2,1.0,18,1,0.0,11,1,2,1.0,40.98609229804453,11.109254475383828,4695.286559551452,0.14652081086148439,86,0.09422320465492189,260.8450021522551,435.343981647844,0.3627351736221094,1,3,17,0.14577679534507815,30,55,19,13,19,13.463918265653827,12,Y
5,6,6,0,0,4,4,0.17896091299923492,2,2.0,3,0.7759771750191267,19,1,0.0,21,0,3,0.7759771750191267,35.95331576978561,13.403602857796493,6257.035902323257,0.16039087000765068,92,0.07207817400153015,347.60927452279213,472.77488217813175,0.25,1,2,17,0.13896091299923494,32,60,18,15,28,4.077215414651894,22,Y
20,41,41,2,1,47,25,0.14,23,2.0477397567519695,20,0.8208805559954983,190,11,0.3991194440045018,177,0,23,0.9318003474971864,193.96653887217107,45.08575668908649,434647.92708175,2.927173084805991,1178,0.026360069499437276,24147.103701214128,8785.128014297887,0.42547951350393903,12,23,167,0.12318003474971864,462,715,141,27,205,1.5754119728149945,179,Y
6,8,7,0,0,6,5,0.1741160966035798,2,2.110051924527677,4,0.8220103849055354,32,1,0.11005192452767676,34,0,4,0.8220103849055354,54.98522592906231,19.17772999245608,20527.894924626322,0.3545927305661252,190,0.05220103849055354,1140.436007269848,1059.1469788078123,0.2880415396221414,1,3,28,0.1364124618866424,75,115,30,15,42,0.0,34,Y
2,4,6,0,5,7,2,0.2340445386220641,3,2.0,2,1.0,14,1,0.0,11,1,2,1.0,28.256639898594816,11.231671871759634,3565.876294268093,0.10455870325083884,66,0.09316194512374175,198.10822552528273,315.29930106654757,0.3687489776321301,1,3,13,0.13227935162541943,21,44,13,13,20,30.51479923946112,11,Y
2,5,4,0,0,4,3,0.23125293463515076,2,2.427107788626256,2,0.7158313769098995,16,1,0.4271077886262563,16,1,3,0.856776947156564,26.58343012476857,15.465310556457752,6047.180232505619,0.13291568845494975,79,0.06572892211373745,335.9500939083248,397.65653383559294,0.5703308414696923,1,2,14,0.17843970097636308,28,50,15,17,21,6.489069360363203,16,Y
3,3,5,0,0,4,2,0.1600183757485258,2,2.0,2,0.9545036914806233,12,1,0.0,13,1,2,0.9090073829612466,33.67194913581718,12.593014602613312,5284.975077500603,0.1445404429776748,85,0.07818014765922493,293.60654535927716,421.36932466996166,0.4545036914806233,1,2,12,0.12819852340775068,32,52,17,13,19,5.8406254286866,14,Y
5,5,9,1,0,7,3,0.2230365291628172,3,2.0,3,0.9651826458140859,20,1,0.0,13,0,3,0.9651826458140859,44.34933775307726,10.69326487610049,4997.7531172878935,0.15860730583256344,92,0.09582191749769031,277.6481057042349,468.51600422328266,0.3188584466605075,1,3,19,0.14,32,59,20,13,21,12.933515880916783,14,Y
19,24,17,1,11,16,15,0.1699304786946881,8,2.0011818621903026,9,0.6020161178540453,83,1,0.0008342556637428843,86,0,11,0.7291657443362571,92.92701853832068,35.12078687028826,114648.72393741799,1.09145994741155,495,0.03,6369.37845552141,3264.0393967438567,0.07069521305311907,4,8,70,0.1200695213053119,189,306,69,25,122,13.926655022895938,88,Y
11,18,14,1,7,22,11,0.15381779671646778,10,2.053817796716468,9,0.8110234980463007,62,3,0.21037865989164672,72,1,10,0.9044626348711218,98.9313978716463,22.20062365756038,46306.37013237331,0.7068270414381862,341,0.04510747302577566,2572.5763902722383,2121.283264904051,0.2963459171236277,5,11,53,0.11914021579379475,130,210,56,18,98,11.663510403447733,74,Y
2,5,4,0,0,4,3,0.23008932037785346,2,2.417411003148779,2,0.7166071197480977,16,1,0.417411003148779,16,1,3,0.8543527507871947,26.71026407881397,15.424777993161896,6046.509796757707,0.13330355987404885,79,0.06582588996851221,335.9128582520913,398.61787314783004,0.5630582523615842,1,2,14,0.17756699028339012,28,50,15,17,21,6.445045954295456,16,Y
13,23,17,3,4,33,12,0.18556814084821965,15,2.0855681408482196,12,1.0,75,6,0.4455475467329511,61,0,11,0.9011259846388051,77.14475827865178,23.954006074432108,43960.6508672193,0.6111156875811707,307,0.0422210781047073,2442.2591838541953,1830.7923461721034,0.4988740153611949,8,16,64,0.1444524532670489,109,197,43,18,85,10.699045459984308,65,Y
4,8,9,0,3,8,5,0.19,4,2.0,2,0.441952878566789,30,1,0.06832325938019919,28,0,4,0.7940067316333159,68.11004881320567,14.379414065939445,13939.318997484717,0.32438384408004195,167,0.07119865367333683,774.4033214093209,973.4924478832378,0.25154210795348364,2,4,26,0.1388013463266632,53,114,36,19,38,10.757549121548875,28,Y
7,14,12,1,3,16,8,0.27777994456494326,6,2.3376151714036277,7,0.8344037928509069,48,6,0.71517452370356,33,1,7,0.8344037928509069,81.50935038387622,13.510055819103696,14411.416108094945,0.3624769657192744,188,0.07662384828596372,800.6360895945445,1082.6284175079543,0.7549176134193424,4,8,41,0.20427533770879813,64,124,36,14,48,10.810120402692792,35,Y
21,41,28,0,10,63,22,0.19657458223475116,30,2.126574582234751,19,0.8548618733521267,155,8,0.3368508355304977,116,0,16,0.7397053503348717,144.94515960056748,35.710093212866994,193086.81777308724,1.740184271448838,754,0.02942909703912519,10727.047305175256,5233.5555210748535,0.3662799325696229,16,31,134,0.14828729111737557,281,473,95,24,149,8.636924113253002,116,Y
2,3,6,1,0,4,2,0.16707188271916978,2,2.0,2,1.0,11,1,0.0,10,1,2,1.0,28.667581642729832,13.24781980721032,4963.69350938417,0.12969608796062265,76,0.07323202932020756,275.7598696194227,376.69611278637774,0.5,1,2,11,0.13030391203937736,27,49,15,15,15,8.459754282559526,11,Y
12,24,17,1,4,33,13,0.24112743730460198,14,2.312328342479913,12,0.9118055943036277,75,7,0.492254874609204,55,1,10,0.7951144383467248,71.53603841820184,25.825481777700272,47682.082115489626,0.6148120937825663,306,0.04,2649.0062703952494,1846.4645379583235,0.5270669683917703,9,16,64,0.18075162486973465,109,196,44,21,75,9.575156803753341,57,Y
17,27,27,0,2,23,17,0.15406037917790355,10,2.1195132230121803,15,0.9018792416441929,113,3,0.17048677698781978,110,0,12,0.7258226060308806,128.43238450927308,34.14609177412797,139232.77305443567,1.380184881098302,620,0.03296981041104822,7735.147149564478,4143.181383301444,0.21751696657677155,6,11,98,0.13,232,388,79,22,132,2.4254154081883637,111,Y
4,5,12,0,0,5,3,0.18090888807137884,2,2.0,3,1.0,23,1,0.0,20,2,3,1.0,59.44562438823213,11.063635552285515,7257.697961199613,0.21727333578586355,121,0.09,403.20291702131715,656.8181970188306,0.2790903681903435,1,2,21,0.14454518409517175,44,77,28,13,26,0.0,20,Y
11,14,19,0,6,15,8,0.16915346248162882,7,2.0,6,0.7805643583455808,55,4,0.48589104136048034,51,0,6,0.7805643583455808,97.78634737782852,17.991074430275063,31594.69023942804,0.5837920581986114,284,0.059717820827209604,1755.263714070998,1757.5553715976394,0.5498415497795459,3,7,48,0.11971782082720961,101,183,53,18,72,12.953855162670406,52,Y
7,7,21,0,0,4,5,0.09037552705057889,2,2.0,5,0.9861054991285811,51,1,0.0,57,0,5,0.9954936753930533,138.79727908382088,16.56552310121267,38057.351896506625,0.7611265811517367,357,0.05962447294942111,2114.2946541189935,2297.2747184238206,0.19737131064594782,1,2,48,0.08,144,213,70,16,66,0.38416417274220294,57,Y
9,22,30,0,1,21,14,0.16014258366602915,10,2.02769605254079,13,0.9274821770417464,100,5,0.34287428212332643,94,0,13,0.9420900719601663,158.45547940903438,27.17423575780017,106645.76097676114,1.3610206944649479,593,0.03748217704174636,5924.763395519157,4085.7031857774155,0.38287428212332647,5,10,88,0.13755346887476094,228,365,92,22,108,2.3239505904681113,94,Y
4,4,6,1,0,4,3,0.1601100597643046,2,2.0,2,0.8743121264730964,15,1,0.0,17,0,2,0.8743121264730964,33.83081000968057,12.98385209175066,5687.019523462035,0.15,88,0.07497248505892386,315.9416401923353,437.9960885212537,0.37431212647309636,1,2,14,0.12508254482322845,32,55,17,14,23,5.837873630261278,18,Y
7,9,17,0,2,13,5,0.1,6,2.0,5,0.8886750253677952,47,2,0.34956084509161517,56,0,4,0.8240702647853416,100.11818623521125,19.346903385920154,37451.21266521268,0.6431844450615216,309,0.05,2080.624091047966,1936.3251068240124,0.4585871943861183,3,6,43,0.0869912169018323,124,185,57,18,69,4.532158225006673,57,Y
9,17,18,0,2,22,10,0.21872871101205585,9,2.357579752811266,8,0.8784228840441695,64,5,0.39333772809239287,48,0,7,0.7639973631445643,89.60344362350307,23.532927510606847,45410.50001309235,0.6527260741566201,315,0.04569680988754935,2522.806751613495,1968.4892095444425,0.4717606121365623,6,11,56,0.16581914067470388,119,195,54,21,60,4.469746910140827,48,Y
10,39,18,8,11,56,21,0.18815565263227335,27,2.0674179136851825,18,0.8625820863148173,136,14,0.6559829600052776,105,0,18,0.8651641726296346,79.95769408473156,42.550542429729504,140639.3201507535,1.1077057347301758,534,0.020737738947090658,7813.298157273793,3327.3616223211197,0.6670895684259136,14,28,117,0.15889339157936402,169,364,50,24,139,16.05509458759994,113,Y
2,3,7,0,0,5,2,0.1634261399612062,2,2.0,2,1.0,14,1,0.0,13,2,2,1.0,38.61396354485982,11.834903340737082,5369.647577408651,0.15390435666020102,91,0.08390435666020103,298.3109499551084,454.8241383121108,0.43362593677658245,1,2,14,0.1334261399612062,35,55,19,12,18,4.352289344616463,14,Y
1,5,5,0,4,8,3,0.2600535804645772,4,2.0,3,1.0,14,1,0.0,11,0,2,0.8341159223344757,28.788339005598107,9.997320976771139,2887.250300955805,0.09497320976771138,61,0.10502679023228861,160.40500183630456,287.92618060652524,0.33,2,4,13,0.15513395116144307,19,41,12,12,19,29.093716252043247,11,Y
9,11,13,0,8,9,8,0.10875138771249819,4,2.025739375624995,5,0.6402957502499979,44,1,0.028313313187494145,77,1,7,0.8691894622375023,120.59176850802557,19.634469558849926,45928.62994142258,0.780733824775002,363,0.04948521248750011,2551.590695297786,2348.903698002731,0.15316543806249522,2,4,38,0.08617745014999872,149,213,69,18,99,10.025114570025043,77,Y
2,4,6,0,5,6,2,0.2304947475034372,3,2.0,2,1.0,13,1,0.0,11,1,2,1.0,28.069008082324537,11.394455150199523,3645.485938346487,0.10557292928473223,66,0.09164060607290167,202.53075814607487,317.47278745718114,0.37736989892022393,1,3,13,0.13278646464236613,21,44,13,13,20,29.107560617434036,11,Y
0,5,8,0,0,7,3,0.19816531771933307,3,2.091734114033346,3,1.0,19,1,0.0917341140333463,15,1,3,1.0,42.0399559147638,11.769296022268756,5732.705851679575,0.16091734114033346,96,0.0872479765789996,318.4827511691186,486.03964181224694,0.3914618564023421,2,3,18,0.16908265885966656,38,57,20,12,18,1.0191660069104778,15,Y
11,23,17,0,3,31,12,0.25562628655998165,13,2.4065708626398807,11,0.8707255214133853,72,7,0.5212525731199633,50,1,9,0.7322860915734128,70.64919213874778,26.088877539173,48072.410469243456,0.6123956189066697,302,0.04,2670.691715931546,1842.6005946317648,0.553648192026633,9,15,61,0.1904175243733211,109,192,46,22,67,7.905372664508779,50,Y
11,22,15,0,6,33,12,0.20261261534905323,15,2.0940615640699654,10,0.8779804870935454,72,6,0.42755256395438845,61,2,9,0.7859384359300345,73.66839206850005,32.03671955967804,71890.66189721122,0.7472447436045612,353,0.03289789744182446,3993.9275611897965,2252.5227969917155,0.48059310244259856,8,16,61,0.14840841023270215,128,224,55,27,82,9.374894872091224,61,Y
0,4,2,0,0,4,2,0.23468358280832688,2,2.0,2,0.8776368099306092,12,1,0.0,12,1,2,0.7552736198612184,21.943384242284655,14.449281570955744,4540.60397486871,0.10468358280832689,65,0.07,252.25520910688417,315.48845562028305,0.3776368099306092,1,2,11,0.18957811041110254,24,40,12,15,15,5.10547239722437,12,Y
2,3,6,0,0,4,2,0.18057398183557596,2,2.0,2,1.0,11,1,0.0,10,0,2,1.0,25.831777835812023,13.634951874998443,4766.585338384086,0.12057398183557597,71,0.07071747729446998,264.8107724127498,350.14164906671897,0.49569513623318023,1,2,11,0.140286990917788,24,47,14,15,14,9.074358994980555,11,Y
13,25,17,3,5,36,14,0.22452331629069003,16,2.204401555889485,13,0.9588506038430449,79,7,0.45904663258138007,60,1,12,0.8670656294070099,72.5516571535528,25.523840245947536,47235.077038967094,0.617579447284885,310,0.04,2624.1720400654417,1850.8895362085311,0.496626079866265,9,18,67,0.16968221086046,109,201,42,19,85,11.487398073855532,63,Y
8,23,12,1,4,36,12,0.2775416875849406,16,2.2016406642217636,10,0.8337708437924702,61,5,0.41934373431129457,45,0,9,0.7867213554740589,56.447098493733826,24.446272098888905,28751.58887886272,0.41524475767447155,217,0.04655728905188243,1597.313453194847,1245.0291440216458,0.4726223788372358,10,18,51,0.2073776211627642,72,145,31,19,62,11.521955377478188,46,Y
8,11,20,0,1,12,7,0.11860564616055388,5,2.026221842313841,7,1.0,59,2,0.10250356540865146,59,0,7,0.9833133730730103,123.67642982708222,18.557747385107287,39922.11012608495,0.7266267461460205,346,0.055232392306574354,2217.893023828224,2189.430891367745,0.2643627038612463,3,6,54,0.09907043077370259,135,211,63,16,71,3.137085862274077,60,Y
4,6,5,0,0,4,4,0.19663462807946797,2,2.0,3,0.75,18,1,0.0,19,0,2,0.6905906140019,30.56357020261138,13.756044014077567,5771.165210244763,0.142870873680228,84,0.07,320.6173247151579,419.9766605432004,0.25,1,2,16,0.15663462807946799,30,54,16,14,25,3.4687491748345813,20,Y
4,5,8,0,0,6,3,0.2354356730277628,3,2.0,3,0.9320540871529649,19,1,0.0,13,0,2,0.8641081743059298,40.637003849473984,11.240060038761053,4872.869727473514,0.1491286539444744,87,0.0918464904583558,270.7113437778967,441.2253171635462,0.3082573078889488,1,3,18,0.15902485559716983,31,56,19,13,20,10.406211621663473,13,Y
10,12,15,0,4,11,7,0.1589665060184224,5,2.0,5,0.7873556626543851,46,3,0.3161084336403734,46,0,5,0.7873556626543851,83.18164746174492,18.60568747022185,28186.154980752097,0.5090877108017643,254,0.05632216867280747,1565.898380376454,1529.8225642105056,0.4275980722210689,2,5,40,0.11632216867280747,93,160,45,17,62,8.427450840852355,46,Y
3,6,4,0,0,4,4,0.22426140814155054,2,2.0,3,0.75,17,1,0.0,17,0,2,0.5919235423516052,27.895612585187404,13.882337865789946,5361.803423333422,0.1310308250821926,79,0.07,297.87653804119793,386.721910714185,0.25,1,2,15,0.18426140814155056,29,50,15,14,22,1.6730084707992132,18,Y
1,5,5,0,5,8,3,0.25732940578478214,4,2.0,3,1.0,14,1,0.0,11,0,2,0.8790648045510953,28.872788420671757,10.133529710760895,2974.1759908133877,0.09633529710760895,62,0.10366470289239106,165.23496354358133,292.6962104708465,0.33,2,4,13,0.14832351446195527,20,42,12,12,20,31.192692842825387,11,Y
1,10,3,0,0,14,5,0.3696337973887862,4,3.0,5,0.8231943542553297,29,5,1.0,14,2,5,1.0,31.98153702324396,16.323414204287452,7865.05613743639,0.16570703791102898,98,0.06464225315925241,436.9464317352099,499.0958411862779,1.0,4,7,25,0.28570703791102897,35,62,17,16,19,4.870191878239554,14,Y
11,23,16,0,5,37,12,0.2245144885027204,17,2.145213010321219,11,0.9118739206951033,76,7,0.5045144885027204,57,2,9,0.7609710229945592,65.65810976064593,33.491225305072895,73798.21131734701,0.7282623298929269,346,0.030902897700544083,4099.902901124707,2196.0404986065323,0.5436115908021764,9,18,65,0.16361159080217633,123,222,52,28,77,8.960936485237864,57,Y
11,13,18,0,5,14,8,0.16505907486767715,7,2.0,6,0.7832939500882152,51,4,0.417651247794619,49,0,6,0.7832939500882152,91.91636033529312,18.23810248298348,30224.716332575033,0.5537665490296323,272,0.05835302495589238,1679.1531427152504,1666.0239716918784,0.5007088984121257,3,7,45,0.11835302495589238,98,174,50,18,68,11.134582266204543,50,Y
13,36,16,6,10,52,20,0.19,25,2.079623401949152,17,0.8471687974011305,124,12,0.5962205850565008,99,0,17,0.8279219935028264,72.66730357562162,41.57156706409612,126877.46489211483,1.0098049837570662,493,0.023207800649717357,7048.750114495124,3031.567036211848,0.6126361863559355,13,26,106,0.15679219935028263,157,336,46,24,132,14.299435319858873,106,Y
0,3,2,0,0,4,2,0.21253925958400582,2,2.0,2,1.0,9,1,0.0,9,1,2,1.0,19.88459550051101,14.661773342832172,4241.866372427984,0.09559555531199562,59,0.07,235.65844266573868,290.23420830848556,0.5,1,2,9,0.1644044446880044,21,38,12,16,12,9.830268155536132,9,Y
6,7,7,0,0,4,5,0.15264029388197684,2,2.040775141554764,4,0.8081550283109529,30,1,0.040775141554763916,35,0,4,0.8081550283109529,55.617722957605004,19.537969263915226,21353.85429729917,0.36429148018233304,195,0.05081550283109528,1186.3221772397865,1088.5272624666245,0.23262011324381116,1,2,27,0.11978603397314334,77,117,31,15,43,0.0,35,Y
2,3,5,0,1,5,2,0.22409107056811758,2,2.0,2,1.0,13,1,0.0,10,1,2,1.0,29.952265473685703,12.96947004468909,4410.968343940529,0.11863749397682308,71,0.08227321170435276,245.05109480258622,357.1790777581713,0.43045180034200115,1,2,13,0.15772678829564726,25,45,15,15,15,11.755069273722443,10,Y
9,14,14,0,7,15,9,0.154814058486812,6,2.1612178190788587,6,0.6944871276315435,51,2,0.17733960098674467,68,1,7,0.8122885159868793,106.07389850750948,21.55284431815664,46651.567301812225,0.7319615851316108,345,0.046775643618422826,2591.7546346441186,2203.1776650860165,0.2750960371709729,4,7,44,0.11869227657892611,138,206,63,19,88,8.946706160132283,68,Y
1,4,8,0,0,7,2,0.19900473026432863,3,2.0,2,1.0,18,1,0.0,14,2,2,1.0,43.328126760023544,11.158910124977757,5395.341249372556,0.15983412171072145,95,0.08983412171072143,299.74002333228384,483.4589737410738,0.33281993091773554,1,3,17,0.16900473026432863,38,56,20,12,18,0.11843709854489291,14,Y
4,4,6,1,0,4,2,0.15951627766802876,2,2.0,2,0.8780232645748203,15,1,0.0,16,1,2,0.8780232645748203,33.8803908147196,12.963069718381007,5677.149083675642,0.15,88,0.07512093058299281,315.39328242642455,437.9362649750539,0.3780232645748203,1,2,14,0.12463720825102158,32,55,17,13,23,5.876321020995137,17,Y
4,7,10,0,2,7,4,0.18547008449604124,3,2.0,2,0.5358974651187628,27,1,0.0,26,0,4,0.8452991550395876,64.94453014343031,13.76593999804732,12375.867479764736,0.2964102534881237,155,0.07452991550395877,687.5444302623605,891.0771709457856,0.2113247887598969,1,3,24,0.13773504224802063,50,105,34,18,35,7.735042248020621,26,Y
13,36,15,6,10,52,20,0.19,25,2.0806448162877165,17,0.845806911616378,123,12,0.5883897417941735,98,0,16,0.824517279040945,72.34011051583481,41.395543326416856,125320.10764067672,1.0012931976023625,489,0.0235482720959055,6962.230191532685,3005.790964435282,0.6054862859859845,13,26,104,0.1564517279040945,156,333,45,24,131,14.047826921125836,105,Y
1,3,5,0,0,4,2,0.31081969280945093,2,2.0,2,1.0,15,1,0.0,8,1,2,1.0,30.506328141691043,6.845245529429883,1575.6225057171787,0.06918030719054906,49,0.14476900712985025,87.53187707754046,217.43633583286967,0.4476900712985026,1,2,15,0.2095380142597005,15,33,10,8,12,1.3949314320399315,8,Y
1,8,7,0,0,11,4,0.2634468107123342,3,3.0,4,1.0,28,4,1.0,17,1,4,1.0,33.81509550462545,16.933735196453508,9329.038878496227,0.18854373571385205,109,0.06309062261897534,518.2817356103724,558.6916263534749,1.0,3,5,25,0.21872182976053148,36,73,17,16,21,7.676318270318396,17,Y
21,34,26,0,6,40,19,0.1754694138520215,18,2.1545305861479784,17,0.8783979396109839,128,4,0.20121442272311285,111,1,12,0.6564082415560645,117.72190323038916,36.72869158102211,156731.77375551997,1.4276226642791774,642,0.03,8707.316172366069,4290.452917455092,0.2434797157971021,10,20,111,0.13773470692601075,236,405,77,24,140,5.604115878893993,112,Y
4,16,5,0,0,22,8,0.4303862965083877,7,2.9367299887367344,8,0.9873459977473469,48,8,0.9367299887367345,21,0,8,0.9873459977473469,47.43765520283361,14.879004058568981,10671.74303628741,0.23885780157685718,138,0.0687345997747347,592.8775246603366,708.5528117767509,0.9493839909893877,7,11,41,0.3348151972968163,49,89,21,13,27,0.0,21,Y
4,15,5,0,0,21,8,0.4128693450805818,7,2.8624790558540067,8,0.9656197639635017,45,7,0.8624790558540067,20,0,8,0.9656197639635017,44.83981733049536,14.430356778592987,9381.102698066663,0.21899832446832054,127,0.07,521.1747122413291,648.4784373810305,0.8968592918905051,7,10,39,0.3211206017293414,44,82,20,13,26,0.6257202958642692,20,Y
16,24,16,1,9,23,14,0.18705331755251292,11,2.0375172986155285,10,0.7091412323360827,80,3,0.17053317552512925,76,1,10,0.7436426540420104,83.44315804750237,34.79304028405477,101416.71949346947,0.9706267771324095,445,0.03,5634.266246675107,2908.9233271392714,0.2303011849936215,6,11,68,0.13364265404201034,167,278,64,27,107,12.373113505490267,78,Y
9,22,33,0,0,17,15,0.1422694704248118,8,2.0192904986109,14,0.9254610591503765,109,4,0.2707095013890998,107,0,14,0.9557453267161703,179.91149212527176,26.31692836207502,120465.2779194095,1.5393621492650411,666,0.03886526478759411,6692.512461254832,4618.225306054758,0.3118442366015058,4,8,96,0.13,258,408,101,20,120,0.3914836482800323,107,Y
4,8,9,0,3,8,5,0.19,4,2.0,2,0.42635723360250305,29,1,0.04292463758121923,28,0,4,0.7962346809139282,66.53756221094952,14.450262853062915,13799.45146077687,0.3190367658065725,165,0.07075306381721438,766.6326799084014,957.6218739777242,0.232381744140218,2,4,26,0.13924693618278564,52,112,35,19,37,10.475936332479483,28,Y
7,7,20,0,1,4,5,0.09122660646619019,2,2.0,5,0.954615560750963,50,1,0.0,59,0,5,0.9852807224057177,137.43129662176474,16.804676416999445,38741.25293142998,0.7636798193985705,358,0.05877339353380981,2152.289392470129,2304.288463887873,0.1914137547366687,1,2,47,0.08,144,213,70,16,69,1.254818414912565,59,Y
8,26,30,2,3,26,16,0.1528970813857578,13,2.018055913940061,15,0.9119440860599392,116,7,0.3880178185317591,106,0,16,0.9638881721198782,160.3965985265322,29.561284782513162,123223.45465925089,1.4461880186967253,637,0.03484116744569689,6845.74654855541,4339.4518582381,0.4202795697003045,6,13,101,0.13773824883145466,237,399,91,21,123,4.299886934011645,108,Y
8,18,15,0,1,18,10,0.1527987236827343,9,2.0,10,0.9538011167776075,69,1,0.17000797698291048,68,0,9,0.8395990427620508,106.89679445018884,19.64399361841367,41362.602484295225,0.6987971282861523,339,0.05,2297.92072698506,2102.667198738407,0.2502084556018851,4,9,60,0.12959904276205075,127,211,55,17,79,2.33739377795333,68,Y
9,13,13,0,7,10,9,0.11462222398390273,5,2.0,6,0.6848333399396352,49,1,0.0,79,1,7,0.8763444440040243,121.92250538357149,19.36321667789738,45688.11655423757,0.7845166660060365,367,0.05,2538.22808819831,2360.0285035602324,0.11903333201207295,2,5,42,0.0927944459859149,148,218,68,17,99,8.811644273561434,79,Y
14,32,17,5,12,39,18,0.18110401623198924,19,2.0388640568119625,14,0.7443522110158602,113,8,0.3719845437716398,96,0,15,0.8021761055079301,83.3605141135332,39.61378259830363,129478.52450672824,1.09,513,0.024447991884005378,7193.255127705322,3267.810284060368,0.4086724950756721,10,19,96,0.1422080324639785,176,337,57,25,131,15.482386166970565,102,Y
7,14,17,0,0,11,9,0.13233144794795942,5,2.0,8,0.9670755404849205,65,1,0.0,67,0,8,0.9341510809698409,128.17746279957433,18.02156007985806,41269.69752344612,0.76,361,0.05529650578356007,2292.7579344417722,2290.323134742519,0.13885457518628086,2,5,57,0.11292445951507954,139,221,64,16,77,1.1617630714606642,67,Y
11,23,17,0,3,31,12,0.2554888625459729,13,2.405677606548824,11,0.8711148894530768,72,7,0.5209777250919458,50,1,9,0.7328815956341175,70.65759790760465,26.086381002918507,48068.71083155432,0.6124185229090046,302,0.04,2670.4861754145936,1842.6372181314982,0.5533962480009503,9,15,61,0.19032590836398194,109,192,46,22,67,7.921199330122121,51,Y
9,21,13,0,2,18,13,0.17255177857552806,9,2.0,12,0.9020691696582303,76,1,0.0,79,0,11,0.8618620553561179,116.26713261656408,19.732517588418993,45279.40906420501,0.762793083034177,367,0.05,2515.5197027983927,2294.4160417908925,0.07558616606835396,4,9,65,0.14348280625358706,136,230,59,17,92,3.192477478173778,79,Y
14,26,16,3,6,38,14,0.21102784242046674,18,2.11,14,0.9917772606362661,82,7,0.43719489694326713,65,1,13,0.9135545212725323,72.59819705763775,26.17889112389726,49873.04191240067,0.6323341090456007,317,0.03897215757953327,2770.7252775515517,1893.4829353486637,0.4771948969432671,10,19,69,0.16,110,207,42,20,92,12.756057928756574,68,Y
14,26,16,3,6,38,14,0.21099581942836668,18,2.11,14,0.9920334445730664,82,7,0.43697073599856684,65,1,13,0.9140668891461329,72.62442388816767,26.15026256895983,49778.673260912095,0.6319498331404003,317,0.0390041805716333,2765.48256935391,1892.2765011442868,0.4769707359985669,10,19,69,0.16,110,207,42,19,92,12.768642964651889,68,Y
0,5,4,0,1,6,3,0.2559721748727921,2,3.0,2,0.7910765190998216,14,3,1.0,12,2,3,1.0,22.351728044840648,17.91136579598174,7179.806441680926,0.13201391256360392,78,0.06,398.8753778067014,400.591082755912,1.0,2,3,13,0.20431710200912875,27,51,14,19,15,9.831135056307998,12,Y
1,4,5,0,1,6,2,0.33,3,2.0,2,1.0,15,1,0.0,8,1,2,0.9152425522378248,26.45389754568581,8.195148955243504,1997.8708448681004,0.07034178746292205,50,0.12965821253707796,110.9898490931366,220.8586862567776,0.4152425522378248,1,3,14,0.20982910626853898,16,34,10,10,13,9.970866154742287,8,Y
10,17,17,0,5,17,10,0.17349209574612662,8,2.0,9,0.8323814361918992,64,3,0.32539521269366956,61,0,8,0.8079367659690129,104.77592636409341,18.5825456172873,36539.51067473844,0.6493656276841523,314,0.05650790425387339,2029.9738205327494,1954.4022782651507,0.38888730843979624,4,8,55,0.1304762872383798,113,201,55,18,79,9.537584019706504,62,Y
1,8,7,0,0,10,4,0.2539919667050354,3,3.0,4,1.0,27,4,1.0,17,1,4,1.0,33.15395678292988,17.054547092102325,9299.219701214837,0.18644265926778564,108,0.06274044321129761,516.625036832649,552.4563318203652,1.0,3,5,24,0.2120684210146545,36,72,17,16,20,8.065367592248359,17,Y
11,38,18,8,10,57,21,0.18382661559715463,27,2.06279771819668,18,0.8445665389928866,139,13,0.6010638741682267,105,0,18,0.8445665389928866,80.90168928417447,43.38845019967303,152930.4959983282,1.1712828946374643,559,0.02,8496.140701259003,3517.0494404928304,0.6172372585710721,14,28,119,0.15485551299762884,180,379,51,25,138,15.050515491653565,113,Y
